,root:Elder,root:Young
S320,0.037673324,0.96232665
S290,0.0636101,0.9363899
SRR5602345,0.5784738,0.42152616
S330,0.5785528,0.4214472
SRR5602125,0.09624939,0.90375066
SRR5602220,0.57762104,0.422379
S050,0.473169,0.526831
S080,0.5785578,0.42144224
SRR5602155,0.5774451,0.4225549
SRR5602193,0.5362875,0.46371254
SRR5602335,0.57875365,0.4212463
SRR5602119,0.42419857,0.57580143
S150,0.029480284,0.9705198
SRR5602179,0.57339406,0.42660597
SRR3679961,0.5842634,0.41573665
SRR5602134,0.5777444,0.42225558
S130,0.5698056,0.43019435
S200,0.58405775,0.41594228
S210,0.030201506,0.96979856
SRR5602290,0.5785578,0.42144224
SRR5602138,0.41267216,0.5873279
C052,0.5785175,0.42148256
C012,0.5788125,0.42118755
SRR5602168,0.049577363,0.95042264
SRR5602159,0.32204697,0.67795306
SRR5602160,0.57802343,0.42197654
SRR5602010,0.57853323,0.42146677
C010,0.5717312,0.42826885
S240,0.03250758,0.9674924
S030,0.57846093,0.4215391
SRR5602324,0.41370228,0.5862977
SRR3679980,0.5785578,0.42144224
SRR5602349,0.5219639,0.4780361
S110,0.57763094,0.42236903
SRR5602182,0.5785573,0.42144266
S100,0.10674292,0.89325714
C042,0.15117805,0.848822
SRR5602351,0.57854193,0.42145807
SRR5602333,0.06255274,0.93744725
S220,0.57632715,0.42367283
SRR5602092,0.38913345,0.6108666
S120,0.5774812,0.42251882
SRR5602260,0.5774315,0.4225686
SRR5602284,0.5785357,0.42146435
C021,0.5785578,0.42144224
SRR5602256,0.5823407,0.4176593
SRR5602234,0.354303,0.645697
SRR5602210,0.5807124,0.41928762
S010,0.040992286,0.9590077
S280,0.57849485,0.42150515
S260,0.5781185,0.42188153
S020,0.58381826,0.4161818
SRR5602016,0.58422965,0.41577032
S180,0.5785569,0.4214431
SRR5602145,0.37735206,0.622648
