,root:Elder,root:Young
SRR5601925,0.6949295,0.30507052
SRR5602201,0.692298,0.30770203
SRR5601929,0.6907314,0.3092686
SRR5602136,0.6955852,0.30441478
SRR5602147,0.7045492,0.2954508
SRR5602306,0.2615787,0.73842126
SRR5602018,0.16550384,0.83449614
SRR3680034,0.5186906,0.4813094
SRR5602202,0.6979636,0.30203637
SRR3679946,0.17572375,0.8242762
SRR5602224,0.54125494,0.45874506
SRR5610012,0.7026255,0.29737452
SRR5602338,0.17876491,0.8212351
SRR5602302,0.67449695,0.325503
SRR5602192,0.28059503,0.719405
SRR5602021,0.47962877,0.52037114
SRR5602196,0.69765705,0.30234298
SRR3680064,0.5700375,0.42996255
SRR5602099,0.6998189,0.3001811
SRR5602137,0.7027373,0.2972627
SRR5602181,0.70796144,0.29203853
SRR5602287,0.25654352,0.74345654
K100,0.70236236,0.29763764
SRR5601984,0.6770515,0.32294852
SRR5602265,0.2471794,0.7528206
SRR5602205,0.5292221,0.47077793
SRR5602122,0.21175958,0.7882405
SRR5602304,0.7027373,0.2972627
SRR5602191,0.61149776,0.38850224
SRR3680011,0.70232916,0.29767084
SRR5602292,0.6844189,0.31558105
SRR5602153,0.23940544,0.76059455
SRR3679973,0.7027373,0.2972627
SRR5602115,0.69786704,0.30213296
SRR5602166,0.6782609,0.32173914
SRR5601933,0.16648406,0.83351594
SRR5602151,0.69821364,0.30178633
SRR3680063,0.6898304,0.31016958
K316,0.4135523,0.58644766
SRR5602231,0.7024383,0.2975617
SRR5602247,0.67749006,0.3225099
SRR5602123,0.7025894,0.2974106
SRR5602032,0.6333415,0.36665848
SRR5602218,0.64470077,0.35529917
SRR5602177,0.7027373,0.2972627
SRR5602176,0.70247716,0.2975228
SRR5601989,0.7072696,0.29273042
SRR5602257,0.41517174,0.58482826
SRR3679968,0.7079842,0.2920158
SRR5602187,0.12861842,0.87138164
SRR5601926,0.67948234,0.32051772
SRR5602332,0.70249796,0.29750204
SRR3680028,0.14260274,0.8573973
SRR5602100,0.70470816,0.2952918
SRR5609969,0.7009927,0.2990073
