,root:Elder,root:Young
K106,0.65382135,0.34617865
SRR5601925,0.6539482,0.34605184
SRR5602278,0.6575284,0.3424716
SRR5601929,0.6274137,0.37258634
SRR5601981,0.4414903,0.5585097
K119,0.11840667,0.8815933
SRR5602233,0.6385999,0.36140016
SRR3679985,0.6607968,0.33920324
SRR5601994,0.62607867,0.37392136
SRR5602060,0.6595657,0.34043434
SRR5602327,0.6612794,0.3387206
SRR5602302,0.6424778,0.35752213
SRR5602017,0.66181463,0.3381854
SRR5602178,0.13864374,0.86135626
SRR5602098,0.4268036,0.5731964
SRR5602099,0.66157347,0.33842653
SRR5602197,0.16724499,0.832755
C007,0.116565384,0.8834346
SRR5601942,0.655109,0.34489104
SRR5602030,0.66188204,0.33811802
SRR5602199,0.66103536,0.33896464
SRR5602207,0.6584446,0.3415554
SRR3679974,0.6282681,0.3717319
SRR5601985,0.611825,0.38817495
SRR5602141,0.66169316,0.3383068
SRR5602304,0.6002172,0.39978278
SRR5601982,0.63380295,0.36619696
SRR5602139,0.6576126,0.34238732
SRR3680093,0.23267445,0.7673256
SRR3679962,0.6618841,0.33811593
K309,0.6574333,0.34256676
SRR3680036,0.64386904,0.356131
SRR5602248,0.54850566,0.45149434
SRR3679969,0.6356739,0.36432612
SRR5601927,0.65099806,0.34900194
SRR5601933,0.22661762,0.77338237
SRR5602175,0.11684725,0.8831528
SRR3679988,0.6567484,0.34325156
SRR5602096,0.39528966,0.60471034
SRR5602312,0.6535059,0.34649405
SRR5602194,0.6618841,0.33811593
SRR5601988,0.65859455,0.34140548
SRR5601996,0.6618841,0.33811593
SRR5602263,0.40899304,0.591007
SRR3680058,0.6618841,0.33811593
C018,0.6611379,0.33886212
SRR3680049,0.6618841,0.33811593
SRR5602032,0.61680704,0.38319293
SRR5602142,0.6615645,0.3384355
SRR5602176,0.65970623,0.34029374
SRR5602279,0.6599817,0.3400183
SRR5610085,0.13338561,0.8666144
SRR5602012,0.10093027,0.8990697
SRR5602297,0.6618841,0.33811593
SRR5602337,0.6613174,0.3386825
