,root:Elder,root:Young
K113,0.12662852,0.8733715
SRR3680078,0.16004418,0.83995575
SRR3680042,0.56273633,0.43726364
SRR5602217,0.54371136,0.4562886
SRR5602195,0.57627237,0.42372757
SRR5602008,0.5735284,0.4264716
SRR5602296,0.09788036,0.9021196
SRR3680045,0.17580839,0.8241916
SRR3679946,0.15148352,0.84851646
SRR5602342,0.5762554,0.4237447
SRR5602135,0.31524035,0.6847596
SRR5602158,0.21326979,0.7867302
SRR5610012,0.57140833,0.42859167
SRR5602273,0.053397134,0.9466029
SRR5602021,0.18344961,0.8165504
SRR5602196,0.573849,0.426151
SRR5602184,0.518427,0.48157302
SRR5602011,0.15775754,0.8422425
SRR5602199,0.12740144,0.8725986
SRR5602207,0.40374917,0.59625083
SRR5602185,0.57131517,0.42868486
SRR5602186,0.5725831,0.42741695
SRR5602328,0.3324852,0.6675148
SRR5602249,0.028787281,0.97121274
SRR5602124,0.30698416,0.6930159
SRR5602172,0.55972654,0.44027352
K108,0.14961813,0.85038185
SRR5602139,0.5739822,0.4260179
SRR3680093,0.2323676,0.7676324
SRR5602340,0.5732789,0.4267211
SRR5602212,0.04572712,0.95427287
SRR3680067,0.30948484,0.69051516
SRR5602320,0.11750856,0.88249147
SRR3679998,0.2940996,0.7059004
SRR5602152,0.5754549,0.4245451
SRR5602114,0.23088993,0.7691101
SRR5602194,0.4326289,0.56737113
SRR5601988,0.5751988,0.42480114
SRR5602330,0.57262874,0.42737123
SRR5602247,0.5662306,0.43376938
SRR5602203,0.50669736,0.49330264
SRR5602218,0.3745009,0.62549907
SRR3680070,0.2656044,0.7343955
SRR5601924,0.25945902,0.74054104
SRR5601989,0.5714472,0.42855284
SRR5602257,0.2853548,0.7146452
SRR5602246,0.5264059,0.47359416
K105,0.178904,0.82109606
SRR5602174,0.57637215,0.4236278
SRR5601986,0.5725831,0.42741695
SRR5602020,0.5478316,0.4521684
SRR5610008,0.5724873,0.42751274
SRR5602315,0.17050016,0.82949984
K125,0.03403402,0.965966
SRR5609969,0.5764251,0.42357495
