,root:Elder,root:Young
S320,0.062302873,0.9376972
S290,0.37056935,0.6294306
SRR5602345,0.5760967,0.42390323
S330,0.5761242,0.42387575
SRR5602125,0.43241635,0.5675836
SRR5602220,0.5754613,0.4245387
S050,0.06635198,0.933648
S080,0.5761246,0.42387536
SRR5602155,0.5761045,0.42389545
SRR5602193,0.12731464,0.8726854
SRR5602335,0.574958,0.425042
SRR5602119,0.5124626,0.48753744
S150,0.02926434,0.9707356
SRR5602179,0.57623017,0.4237699
SRR3679961,0.57555145,0.4244486
SRR5602134,0.57608914,0.4239109
S130,0.5133038,0.4866962
S200,0.57602423,0.42397577
S210,0.029277574,0.9707225
SRR5602290,0.5761246,0.42387536
SRR5602138,0.30638143,0.6936186
C052,0.5761243,0.4238757
C012,0.49876833,0.5012317
SRR5602168,0.03848968,0.9615103
SRR5602159,0.23092109,0.7690789
SRR5602160,0.5755807,0.42441925
SRR5602010,0.5761246,0.42387536
C010,0.5053098,0.49469015
S240,0.04528789,0.95471203
S030,0.57610554,0.4238945
SRR5602324,0.43705133,0.56294864
SRR3679980,0.5761246,0.42387536
SRR5602349,0.57788116,0.4221189
S110,0.5758541,0.42414588
SRR5602182,0.5761246,0.42387536
S100,0.47849151,0.5215085
C042,0.56280756,0.4371925
SRR5602351,0.57612467,0.42387536
SRR5602333,0.47887245,0.52112746
S220,0.57562166,0.4243784
SRR5602092,0.438842,0.56115806
S120,0.57589465,0.42410535
SRR5602260,0.5760647,0.42393523
SRR5602284,0.5761242,0.4238758
C021,0.029267302,0.9707327
SRR5602256,0.5796927,0.42030725
SRR5602234,0.32898486,0.67101514
SRR5602210,0.574948,0.42505196
S010,0.42734143,0.57265854
S280,0.576124,0.423876
S260,0.5735638,0.42643625
S020,0.15975824,0.84024173
SRR5602016,0.575497,0.424503
S180,0.5761246,0.42387536
SRR5602145,0.17279445,0.82720554
