,root:Elder,root:Young
S320,0.15795393,0.8420461
S290,0.34652,0.65348
SRR5602345,0.7552154,0.24478456
S330,0.7510999,0.24890007
SRR5602125,0.14660485,0.85339516
SRR5602220,0.71833473,0.28166533
S050,0.15155347,0.84844655
S080,0.7555319,0.24446808
SRR5602155,0.754596,0.24540399
SRR5602193,0.52581596,0.4741841
SRR5602335,0.61417484,0.3858252
SRR5602119,0.70861036,0.29138964
S150,0.14702086,0.8529791
SRR5602179,0.14702214,0.8529778
SRR3679961,0.044215225,0.9557848
SRR5602134,0.75455624,0.24544373
S130,0.50279284,0.4972071
S200,0.20656326,0.7934367
S210,0.03497725,0.96502274
SRR5602290,0.7555319,0.24446808
SRR5602138,0.7157549,0.28424507
C052,0.7552691,0.24473083
C012,0.15064736,0.84935266
SRR5602168,0.14699645,0.8530035
SRR5602159,0.7202262,0.2797738
SRR5602160,0.7511701,0.24882987
SRR5602010,0.7547534,0.24524657
C010,0.42011106,0.5798889
S240,0.14371297,0.856287
S030,0.19276673,0.80723333
SRR5602324,0.7302708,0.26972923
SRR3679980,0.7555319,0.24446808
SRR5602349,0.3111005,0.6888995
S110,0.14688066,0.8531193
SRR5602182,0.7554277,0.24457231
S100,0.59993637,0.40006366
C042,0.03479274,0.9652073
SRR5602351,0.7551134,0.24488653
SRR5602333,0.20620424,0.79379576
S220,0.25265723,0.7473427
SRR5602092,0.74029195,0.259708
S120,0.7407845,0.2592154
SRR5602260,0.75552225,0.2444778
SRR5602284,0.7554796,0.24452043
C021,0.7555319,0.24446808
SRR5602256,0.66399115,0.33600885
SRR5602234,0.64174145,0.35825858
SRR5602210,0.7326161,0.26738384
S010,0.09487675,0.90512323
S280,0.7513398,0.24866022
S260,0.40557024,0.59442973
S020,0.7545632,0.2454368
SRR5602016,0.7538602,0.2461398
S180,0.7552289,0.2447711
SRR5602145,0.29723856,0.7027614
