,root:Elder,root:Young
S320,0.032380555,0.9676194
S290,0.05788903,0.94211096
SRR5602345,0.5624185,0.43758154
S330,0.055093244,0.9449067
SRR5602125,0.031717636,0.9682824
SRR5602220,0.19434719,0.80565274
S050,0.05839017,0.9416098
S080,0.02862169,0.97137827
SRR5602155,0.5590177,0.4409823
SRR5602193,0.5029045,0.4970955
SRR5602335,0.5226569,0.47734308
SRR5602119,0.38162115,0.61837894
S150,0.029335432,0.9706645
SRR5602179,0.38347873,0.6165213
SRR3679961,0.5290843,0.47091565
SRR5602134,0.5566832,0.4433168
S130,0.05342046,0.9465796
S200,0.4430774,0.55692255
S210,0.030289568,0.9697104
SRR5602290,0.0452912,0.9547088
SRR5602138,0.34221712,0.6577829
C052,0.54939556,0.4506044
C012,0.10773967,0.8922604
SRR5602168,0.039610576,0.96038944
SRR5602159,0.40028337,0.59971666
SRR5602160,0.5327949,0.46720508
SRR5602010,0.5703617,0.42963836
C010,0.046035286,0.95396477
S240,0.030216705,0.9697833
S030,0.13640937,0.8635906
SRR5602324,0.31996045,0.6800395
SRR3679980,0.02862169,0.97137827
SRR5602349,0.4599451,0.54005486
S110,0.14211082,0.85788924
SRR5602182,0.5684629,0.43153712
S100,0.07550817,0.9244919
C042,0.054919556,0.94508046
SRR5602351,0.57021177,0.42978826
SRR5602333,0.048267286,0.9517327
S220,0.49840644,0.50159353
SRR5602092,0.46769127,0.53230876
S120,0.19952238,0.80047756
SRR5602260,0.5482177,0.45178232
SRR5602284,0.56961995,0.43038005
C021,0.032468703,0.9675313
SRR5602256,0.21986459,0.7801354
SRR5602234,0.4080632,0.5919368
SRR5602210,0.52321637,0.47678366
S010,0.047657263,0.95234275
S280,0.562687,0.43731308
S260,0.06841258,0.93158746
S020,0.4987949,0.5012051
SRR5602016,0.52379215,0.47620782
S180,0.5693118,0.43068817
SRR5602145,0.2726526,0.7273474
