,root:Elder,root:Young
S320,0.038228765,0.9617712
S290,0.077734746,0.92226523
SRR5602345,0.5160066,0.48399335
S330,0.49409613,0.50590384
SRR5602125,0.04473741,0.9552626
SRR5602220,0.4633704,0.53662956
S050,0.39712894,0.60287106
S080,0.028676344,0.9713237
SRR5602155,0.5595165,0.4404835
SRR5602193,0.41889834,0.58110166
SRR5602335,0.5293012,0.4706988
SRR5602119,0.30355254,0.6964475
S150,0.030431459,0.96956855
SRR5602179,0.5140474,0.48595256
SRR3679961,0.46675485,0.5332452
SRR5602134,0.5561808,0.44381922
S130,0.24265355,0.75734645
S200,0.46468827,0.53531176
S210,0.035112597,0.96488744
SRR5602290,0.063461125,0.9365389
SRR5602138,0.2745941,0.7254059
C052,0.51567966,0.48432043
C012,0.25022724,0.7497727
SRR5602168,0.06966803,0.93033195
SRR5602159,0.31985155,0.6801484
SRR5602160,0.5266114,0.4733886
SRR5602010,0.57053703,0.42946303
C010,0.11236664,0.88763344
S240,0.033571105,0.96642894
S030,0.5267632,0.47323677
SRR5602324,0.26162726,0.7383727
SRR3679980,0.028676344,0.9713237
SRR5602349,0.38568705,0.61431295
S110,0.5232567,0.4767433
SRR5602182,0.570664,0.429336
S100,0.18253875,0.8174613
C042,0.13673559,0.86326444
SRR5602351,0.5706075,0.42939255
SRR5602333,0.047262415,0.9527376
S220,0.5125918,0.48740813
SRR5602092,0.36531845,0.6346816
S120,0.5035735,0.49642643
SRR5602260,0.41838273,0.58161724
SRR5602284,0.56943995,0.43056008
C021,0.56426233,0.43573773
SRR5602256,0.3456716,0.6543284
SRR5602234,0.41972414,0.5802759
SRR5602210,0.50140864,0.49859136
S010,0.086438715,0.9135612
S280,0.54759634,0.45240366
S260,0.2786398,0.72136015
S020,0.5257467,0.4742533
SRR5602016,0.46160287,0.53839713
S180,0.5702526,0.4297474
SRR5602145,0.17406999,0.82593006
