,root:Elder,root:Young
S320,0.2521385,0.74786144
S290,0.59921,0.40078998
SRR5602345,0.5990491,0.40095088
S330,0.05212839,0.9478716
SRR5602125,0.096866235,0.90313375
SRR5602220,0.6025195,0.39748046
S050,0.055907648,0.94409233
S080,0.5995435,0.4004565
SRR5602155,0.6042369,0.39576304
SRR5602193,0.35385233,0.64614767
SRR5602335,0.48741308,0.512587
SRR5602119,0.52875245,0.47124752
S150,0.030922636,0.96907735
SRR5602179,0.60218346,0.3978165
SRR3679961,0.03266884,0.9673312
SRR5602134,0.61113936,0.38886058
S130,0.5393862,0.46061382
S200,0.0838547,0.91614527
S210,0.031647768,0.96835226
SRR5602290,0.5992715,0.4007285
SRR5602138,0.38488615,0.6151138
C052,0.59932154,0.4006785
C012,0.094373524,0.9056265
SRR5602168,0.59951085,0.4004891
SRR5602159,0.5236341,0.47636598
SRR5602160,0.5876878,0.4123122
SRR5602010,0.61043495,0.38956502
C010,0.2007434,0.7992566
S240,0.09762526,0.90237474
S030,0.03422469,0.96577525
SRR5602324,0.5144878,0.48551226
SRR3679980,0.5995435,0.4004565
SRR5602349,0.13123922,0.86876076
S110,0.09589628,0.90410376
SRR5602182,0.60732055,0.3926794
S100,0.59520394,0.40479603
C042,0.037267167,0.96273285
SRR5602351,0.6112681,0.38873193
SRR5602333,0.5316693,0.4683307
S220,0.10001764,0.8999824
SRR5602092,0.5900292,0.40997085
S120,0.5760676,0.42393234
SRR5602260,0.5995433,0.4004567
SRR5602284,0.60832244,0.3916776
C021,0.5995435,0.4004565
SRR5602256,0.51805615,0.48194382
SRR5602234,0.34125572,0.6587443
SRR5602210,0.46609515,0.5339049
S010,0.06731772,0.9326823
S280,0.5606542,0.43934575
S260,0.06228756,0.9377125
S020,0.59950995,0.40049005
SRR5602016,0.5999968,0.40000322
S180,0.6112278,0.38877213
SRR5602145,0.17770438,0.82229555
