,root:Elder,root:Young
K106,0.5490043,0.45099568
SRR3680078,0.2909789,0.7090211
K306,0.032984223,0.9670158
SRR5601925,0.39084777,0.60915226
SRR5602038,0.5397075,0.46029243
SRR5602278,0.030960368,0.9690396
SRR5602201,0.54541934,0.45458063
SRR5601932,0.5516125,0.44838747
SRR5602233,0.36445048,0.63554955
SRR5601965,0.5370787,0.46292135
SRR5601967,0.033948876,0.9660511
SRR5602280,0.03234985,0.9676502
SRR5602226,0.56584024,0.43415967
SRR5602343,0.3059042,0.69409573
SRR5610012,0.5726593,0.4273407
SRR5602273,0.03894324,0.96105677
SRR5602167,0.5640897,0.43591028
SRR5602215,0.115083076,0.8849169
SRR5602130,0.33256215,0.66743785
SRR5602005,0.02876073,0.97123927
SRR5602199,0.33288497,0.667115
SRR5601984,0.32175568,0.6782443
SRR5602057,0.33321354,0.66678643
SRR5602328,0.36962688,0.6303731
SRR5602131,0.30073586,0.69926417
SRR5602250,0.56899804,0.43100196
SRR3680079,0.5661677,0.43383226
SRR5602031,0.4344318,0.56556827
SRR3679965,0.5591671,0.44083288
SRR5602317,0.054509737,0.94549024
SRR3680011,0.5728642,0.42713585
SRR5602093,0.35484576,0.64515424
SRR3680044,0.56955016,0.43044984
SRR3680074,0.39171427,0.6082857
SRR5602095,0.02876073,0.97123927
SRR5601927,0.3922058,0.6077942
SRR3679991,0.3760461,0.6239539
K316,0.051072534,0.94892746
SRR5802183,0.04550706,0.9544929
SRR5602062,0.56955016,0.43044984
SRR5602330,0.5667808,0.43321913
SRR5602066,0.32061058,0.67938936
SRR5602231,0.56823456,0.43176544
SRR5602247,0.5292415,0.47075853
SRR5602313,0.055476774,0.9445232
SRR5602252,0.03266741,0.96733266
SRR5602257,0.32911497,0.6708851
SRR5602331,0.40995014,0.59004986
SRR3680007,0.55906194,0.4409381
SRR5602094,0.5726089,0.4273911
SRR3680048,0.3826837,0.61731637
SRR5601986,0.5695491,0.4304509
SRR5602332,0.566596,0.43340403
SRR3680028,0.5553046,0.44469544
SRR5602165,0.5568416,0.44315848
