,root:Elder,root:Young
S320,0.03195171,0.9680483
S290,0.06006588,0.9399342
SRR5602345,0.5297375,0.47026253
S330,0.08159067,0.9184094
SRR5602125,0.03090021,0.96909976
SRR5602220,0.44924146,0.55075854
S050,0.057062108,0.94293785
S080,0.028621372,0.9713786
SRR5602155,0.568368,0.43163195
SRR5602193,0.513062,0.48693803
SRR5602335,0.55463564,0.44536433
SRR5602119,0.31928986,0.6807102
S150,0.02889115,0.97110885
SRR5602179,0.50991446,0.49008548
SRR3679961,0.5248172,0.47518283
SRR5602134,0.5669692,0.43303072
S130,0.049781274,0.95021874
S200,0.4187682,0.5812318
S210,0.029033964,0.9709661
SRR5602290,0.3047003,0.6952997
SRR5602138,0.34245104,0.65754896
C052,0.56992906,0.43007094
C012,0.06387695,0.9361231
SRR5602168,0.039398365,0.96060157
SRR5602159,0.43694618,0.5630538
SRR5602160,0.55084795,0.44915202
SRR5602010,0.5679643,0.43203568
C010,0.046043035,0.95395696
S240,0.029928215,0.97007173
S030,0.14661382,0.8533862
SRR5602324,0.29878554,0.70121443
SRR3679980,0.028621372,0.9713786
SRR5602349,0.5205223,0.47947773
S110,0.46523085,0.53476924
SRR5602182,0.56651413,0.4334859
S100,0.06709997,0.9329
C042,0.04220816,0.9577918
SRR5602351,0.5677592,0.4322408
SRR5602333,0.04436851,0.9556315
S220,0.4748074,0.52519256
SRR5602092,0.33659664,0.66340333
S120,0.4795183,0.5204817
SRR5602260,0.44155014,0.5584499
SRR5602284,0.5674072,0.43259284
C021,0.5694006,0.43059942
SRR5602256,0.23019195,0.769808
SRR5602234,0.41811365,0.58188635
SRR5602210,0.52823585,0.47176418
S010,0.039960463,0.9600395
S280,0.5702952,0.4297048
S260,0.055625226,0.94437474
S020,0.5264341,0.47356585
SRR5602016,0.5292304,0.47076958
S180,0.5666378,0.43336225
SRR5602145,0.19007449,0.80992556
