,root:Elder,root:Young
S320,0.12996721,0.8700328
S290,0.5958048,0.40419513
SRR5602345,0.7364396,0.26356047
S330,0.7353719,0.26462802
SRR5602125,0.14171423,0.8582858
SRR5602220,0.70416677,0.2958332
S050,0.12376706,0.8762329
S080,0.7364507,0.26354924
SRR5602155,0.7339271,0.26607293
SRR5602193,0.2533656,0.7466344
SRR5602335,0.72280824,0.2771918
SRR5602119,0.71850806,0.28149197
S150,0.14266016,0.8573398
SRR5602179,0.14285953,0.85714054
SRR3679961,0.05759378,0.9424062
SRR5602134,0.7356936,0.2643064
S130,0.14306486,0.8569351
S200,0.72966385,0.27033612
S210,0.0338942,0.9661058
SRR5602290,0.735435,0.26456496
SRR5602138,0.7139049,0.28609505
C052,0.73634225,0.26365778
C012,0.17263776,0.8273623
SRR5602168,0.14292505,0.8570749
SRR5602159,0.6849317,0.31506824
SRR5602160,0.7308252,0.26917484
SRR5602010,0.73627126,0.26372877
C010,0.4856955,0.5143045
S240,0.13204661,0.86795336
S030,0.043024648,0.9569754
SRR5602324,0.6896487,0.31035134
SRR3679980,0.7364507,0.26354924
SRR5602349,0.29319054,0.7068095
S110,0.124473564,0.8755264
SRR5602182,0.73643446,0.26356554
S100,0.37801635,0.62198365
C042,0.03506354,0.9649365
SRR5602351,0.73636776,0.26363227
SRR5602333,0.65374565,0.34625438
S220,0.571194,0.428806
SRR5602092,0.7276223,0.27237773
S120,0.7268663,0.27313367
SRR5602260,0.7364507,0.26354924
SRR5602284,0.7364458,0.26355422
C021,0.7364507,0.26354924
SRR5602256,0.18809168,0.8119083
SRR5602234,0.700954,0.299046
SRR5602210,0.31711733,0.68288267
S010,0.049460787,0.9505392
S280,0.7307607,0.26923928
S260,0.11825601,0.88174397
S020,0.7339318,0.26606828
SRR5602016,0.7271215,0.2728785
S180,0.7364252,0.26357472
SRR5602145,0.5183245,0.48167554
