,root:Elder,root:Young
K106,0.65399,0.34601003
SRR3680078,0.12648785,0.87351215
SRR5601932,0.65165126,0.34834877
SRR5601995,0.2586748,0.74132514
SRR3680016,0.2701839,0.72981614
SRR5602195,0.66374767,0.3362523
SRR3680065,0.552063,0.44793695
SRR5602262,0.51523215,0.48476788
SRR5602280,0.11659162,0.8834084
SRR3679977,0.6538884,0.34611163
SRR5602314,0.66535604,0.33464396
SRR3679946,0.123918414,0.8760816
SRR5601990,0.4703679,0.52963203
SRR5610012,0.66560113,0.33439884
SRR5602302,0.6549577,0.34504232
SRR5602098,0.3399128,0.6600872
SRR3679987,0.11641594,0.88358414
SRR5601942,0.60628676,0.39371318
SRR5602030,0.665924,0.33407602
SRR5601984,0.5540782,0.44592178
SRR5602207,0.6607621,0.3392379
SRR5602131,0.65587264,0.34412733
SRR5602205,0.3958494,0.6041506
SRR5602275,0.2840394,0.71596056
SRR5602289,0.6649357,0.33506435
SRR5602101,0.6659249,0.33407506
SRR5602023,0.66021675,0.33978325
SRR5602191,0.24318732,0.7568127
SRR3679936,0.14380783,0.8561922
SRR5602026,0.23902094,0.760979
SRR5602169,0.6659249,0.33407506
SRR3680074,0.6457275,0.35427248
SRR3679979,0.66446424,0.33553573
SRR3679973,0.11679192,0.8832081
SRR5602151,0.6567744,0.3432255
SRR3679971,0.6274471,0.37255287
SRR3680086,0.65052587,0.3494741
SRR5602194,0.6659249,0.33407506
SRR5602231,0.6658285,0.33417144
SRR5602270,0.45646676,0.5435332
C002,0.122011304,0.8779887
SRR5602123,0.66520804,0.33479196
SRR5601959,0.6659249,0.33407506
SRR5602252,0.39296198,0.60703796
SRR5601924,0.3540741,0.6459258
SRR5601989,0.6561015,0.34389856
SRR5602279,0.11679192,0.8832081
SRR3679968,0.6623457,0.33765426
SRR3679975,0.6659087,0.33409122
SRR5602285,0.61276245,0.38723755
SRR5601926,0.6472233,0.35277674
SRR5602332,0.66113853,0.3388615
SRR5602337,0.66327804,0.33672196
SRR5602025,0.63226247,0.3677375
SRR5609969,0.6572409,0.3427591
