,root:Elder,root:Young
S320,0.6148066,0.38519338
S290,0.6125512,0.38744885
SRR5602345,0.62333685,0.37666318
S330,0.24722195,0.75277805
SRR5602125,0.10688353,0.8931165
SRR5602220,0.57489234,0.4251077
S050,0.45598006,0.54401994
S080,0.62367374,0.3763263
SRR5602155,0.6343745,0.36562547
SRR5602193,0.18825541,0.81174463
SRR5602335,0.6309613,0.36903867
SRR5602119,0.59993494,0.40006503
S150,0.10688377,0.8931162
SRR5602179,0.62176454,0.37823543
SRR3679961,0.13540563,0.8645944
SRR5602134,0.63373476,0.36626527
S130,0.29331568,0.70668435
S200,0.6229359,0.37706414
S210,0.06093415,0.9390659
SRR5602290,0.62282884,0.3771712
SRR5602138,0.33074751,0.66925246
C052,0.62362945,0.37637052
C012,0.10858463,0.89141536
SRR5602168,0.31416026,0.6858397
SRR5602159,0.52567834,0.47432166
SRR5602160,0.6292655,0.3707345
SRR5602010,0.63442034,0.36557958
C010,0.53162134,0.4683787
S240,0.6102757,0.38972425
S030,0.13240838,0.8675916
SRR5602324,0.5105455,0.48945448
SRR3679980,0.62367374,0.3763263
SRR5602349,0.19844966,0.8015503
S110,0.106878065,0.8931219
SRR5602182,0.61638445,0.38361555
S100,0.5967244,0.40327567
C042,0.12635706,0.873643
SRR5602351,0.628949,0.37105098
SRR5602333,0.6095868,0.39041322
S220,0.3294014,0.6705986
SRR5602092,0.618281,0.38171902
S120,0.6349164,0.36508355
SRR5602260,0.62367356,0.37632647
SRR5602284,0.627748,0.372252
C021,0.62367374,0.3763263
SRR5602256,0.35917765,0.64082235
SRR5602234,0.5275259,0.47247413
SRR5602210,0.34996313,0.65003693
S010,0.11720714,0.8827929
S280,0.6279395,0.3720604
S260,0.6348691,0.36513093
S020,0.6234545,0.37654543
SRR5602016,0.6312376,0.3687624
S180,0.63146186,0.36853823
SRR5602145,0.27700236,0.7229976
