,root:Elder,root:Young
S320,0.48005855,0.51994145
S290,0.13403293,0.86596704
SRR5602345,0.587046,0.412954
S330,0.58748406,0.41251594
SRR5602125,0.046343032,0.953657
SRR5602220,0.5868303,0.4131697
S050,0.5195473,0.48045278
S080,0.5874844,0.41251555
SRR5602155,0.58734995,0.41265014
SRR5602193,0.55996966,0.4400303
SRR5602335,0.58935004,0.41064999
SRR5602119,0.37087986,0.6291201
S150,0.10953736,0.89046264
SRR5602179,0.43979663,0.5602033
SRR3679961,0.58666134,0.41333866
SRR5602134,0.5872615,0.41273853
S130,0.17396712,0.8260328
S200,0.5872218,0.4127782
S210,0.03537652,0.9646235
SRR5602290,0.093932085,0.9060679
SRR5602138,0.5113285,0.48867145
C052,0.5874827,0.41251734
C012,0.56223845,0.43776152
SRR5602168,0.117595784,0.8824042
SRR5602159,0.55126274,0.4487373
SRR5602160,0.58669585,0.4133041
SRR5602010,0.587484,0.41251594
C010,0.2742103,0.72578967
S240,0.40039045,0.59960955
S030,0.587382,0.41261792
SRR5602324,0.33664852,0.6633515
SRR3679980,0.5874844,0.41251555
SRR5602349,0.5941724,0.40582764
S110,0.5877787,0.41222128
SRR5602182,0.5874844,0.41251555
S100,0.5173751,0.4826249
C042,0.46178633,0.5382136
SRR5602351,0.5874843,0.4125158
SRR5602333,0.19899827,0.8010018
S220,0.59410197,0.40589803
SRR5602092,0.19739412,0.80260587
S120,0.58707494,0.41292506
SRR5602260,0.5772617,0.4227383
SRR5602284,0.5874699,0.4125301
C021,0.09242826,0.9075718
SRR5602256,0.58876044,0.4112396
SRR5602234,0.4803833,0.51961666
SRR5602210,0.58662194,0.41337803
S010,0.04143217,0.9585678
S280,0.58747965,0.4125203
S260,0.5863938,0.41360623
S020,0.11952992,0.88047004
SRR5602016,0.5904669,0.409533
S180,0.5874844,0.41251555
SRR5602145,0.118383735,0.8816163
