,root:Elder,root:Young
S320,0.03148331,0.9685167
S290,0.055044696,0.9449553
SRR5602345,0.44951102,0.55048895
S330,0.054364424,0.94563556
SRR5602125,0.031349722,0.9686502
SRR5602220,0.22556578,0.7744342
S050,0.097286984,0.90271306
S080,0.028621167,0.9713788
SRR5602155,0.5383355,0.4616644
SRR5602193,0.45477703,0.54522294
SRR5602335,0.5323341,0.4676659
SRR5602119,0.35261703,0.6473829
S150,0.029298251,0.9707017
SRR5602179,0.5152421,0.48475787
SRR3679961,0.5123233,0.48767668
SRR5602134,0.53322554,0.4667745
S130,0.05972564,0.94027436
S200,0.21933989,0.7806601
S210,0.030725967,0.969274
SRR5602290,0.038536396,0.9614636
SRR5602138,0.36018404,0.639816
C052,0.5014091,0.49859083
C012,0.06790043,0.9320996
SRR5602168,0.042303618,0.9576964
SRR5602159,0.38993612,0.6100639
SRR5602160,0.51139957,0.4886004
SRR5602010,0.5522674,0.44773266
C010,0.045803566,0.95419645
S240,0.029814897,0.97018504
S030,0.1975935,0.8024065
SRR5602324,0.33380195,0.666198
SRR3679980,0.028621167,0.9713788
SRR5602349,0.47275496,0.52724504
S110,0.22626048,0.7737396
SRR5602182,0.5014091,0.49859083
S100,0.06772409,0.9322759
C042,0.04779509,0.9522049
SRR5602351,0.5263143,0.47368562
SRR5602333,0.04266467,0.95733535
S220,0.5136692,0.4863308
SRR5602092,0.40683815,0.5931619
S120,0.42413908,0.5758609
SRR5602260,0.32375476,0.6762452
SRR5602284,0.5014091,0.49859083
C021,0.4723578,0.52764225
SRR5602256,0.24708307,0.752917
SRR5602234,0.4128073,0.5871927
SRR5602210,0.5014091,0.49859083
S010,0.047205567,0.95279443
S280,0.5014091,0.49859083
S260,0.080363825,0.91963613
S020,0.5265847,0.4734153
SRR5602016,0.5182915,0.48170844
S180,0.5014091,0.49859083
SRR5602145,0.2601637,0.7398364
