,root:Elder,root:Young
SRR5601932,0.6194825,0.38051748
SRR5602306,0.2563906,0.7436094
SRR5602195,0.6911007,0.30889934
SRR5602140,0.60742295,0.39257705
SRR3680055,0.6787961,0.3212039
SRR5602321,0.692364,0.30763602
SRR3680034,0.4669856,0.53301436
SRR3680045,0.19065015,0.8093499
SRR5602060,0.6347748,0.3652252
SRR5602281,0.5925154,0.4074846
SRR5602343,0.17512798,0.824872
SRR5610010,0.6632943,0.3367057
SRR5601990,0.32909635,0.6709037
SRR5602080,0.6908094,0.30919054
SRR5601923,0.6846314,0.31536862
SRR5602178,0.12262987,0.8773702
SRR3680043,0.6682548,0.3317452
SRR5602011,0.64353615,0.35646382
SRR5601993,0.44051048,0.55948955
SRR5602199,0.67438644,0.3256136
SRR5602207,0.6732837,0.32671627
SRR5602293,0.5775009,0.4224991
SRR5602131,0.667845,0.33215502
SRR5602063,0.6761101,0.3238899
SRR5602180,0.69199437,0.30800566
SRR5602336,0.663877,0.33612293
SRR5602205,0.27549365,0.7245063
SRR5602154,0.69360363,0.30639637
SRR5602172,0.6163264,0.3836736
SRR5602289,0.6817272,0.31827283
SRR5602304,0.5912476,0.40875232
C048,0.67868006,0.32131994
SRR5602093,0.570907,0.429093
SRR5602245,0.61120224,0.38879776
SRR5602118,0.13436034,0.8656396
SRR5602232,0.55822414,0.44177592
SRR5602212,0.12337433,0.87662566
SRR5602166,0.67021674,0.3297832
SRR3679996,0.6897574,0.31024262
SRR5602320,0.13867152,0.8613285
SRR3680046,0.6787961,0.3212039
C002,0.12570247,0.8742975
SRR3680070,0.62354887,0.37645116
SRR5601959,0.12281826,0.8771817
SRR5602252,0.678132,0.32186806
SRR5602279,0.12281805,0.8771819
SRR5610085,0.12377784,0.87622213
SRR5602246,0.12335504,0.87664497
SRR5602012,0.6013753,0.39862466
SRR5602331,0.6779268,0.32207316
SRR5602036,0.6765536,0.3234464
SRR3680007,0.67868066,0.32131934
SRR5602305,0.20504776,0.7949523
SRR3680002,0.66094,0.33905998
SRR5602165,0.33038104,0.66961896
