,root:Elder,root:Young
S320,0.57576954,0.4242304
S290,0.3662691,0.6337309
SRR5602345,0.57553506,0.42446485
S330,0.57611954,0.42388052
SRR5602125,0.20411113,0.79588884
SRR5602220,0.57508093,0.42491904
S050,0.26526845,0.73473155
S080,0.5761282,0.42387187
SRR5602155,0.575997,0.42400298
SRR5602193,0.5233276,0.47667247
SRR5602335,0.58058625,0.41941375
SRR5602119,0.42920986,0.5707901
S150,0.0299879,0.97001207
SRR5602179,0.53850645,0.4614936
SRR3679961,0.57625246,0.42374754
SRR5602134,0.57584906,0.42415094
S130,0.5750127,0.42498726
S200,0.5791765,0.4208235
S210,0.03007317,0.96992683
SRR5602290,0.04927362,0.9507264
SRR5602138,0.27509022,0.7249098
C052,0.576124,0.42387593
C012,0.57488865,0.4251114
SRR5602168,0.044407535,0.95559245
SRR5602159,0.50558925,0.49441078
SRR5602160,0.574941,0.42505902
SRR5602010,0.576127,0.42387298
C010,0.5759299,0.42407015
S240,0.57602435,0.42397565
S030,0.5761282,0.42387187
SRR5602324,0.15158105,0.8484189
SRR3679980,0.5761282,0.42387187
SRR5602349,0.5800322,0.41996777
S110,0.5753413,0.4246587
SRR5602182,0.5761281,0.4238719
S100,0.50714463,0.49285543
C042,0.5755683,0.4244317
SRR5602351,0.5761277,0.42387235
SRR5602333,0.5635829,0.43641713
S220,0.56056327,0.4394367
SRR5602092,0.3196107,0.6803893
S120,0.5750264,0.42497364
SRR5602260,0.57383853,0.4261615
SRR5602284,0.57609475,0.42390522
C021,0.57612485,0.42387512
SRR5602256,0.5778333,0.42216665
SRR5602234,0.26707992,0.7329201
SRR5602210,0.5757745,0.42422548
S010,0.1891804,0.81081957
S280,0.57612807,0.4238719
S260,0.5762135,0.42378652
S020,0.57556957,0.42443037
SRR5602016,0.57973564,0.42026436
S180,0.57612807,0.42387187
SRR5602145,0.5691986,0.43080136
