,root:Elder,root:Young
S320,0.10587067,0.89412934
S290,0.60980546,0.3901945
SRR5602345,0.61307156,0.38692838
S330,0.10425671,0.89574325
SRR5602125,0.103097,0.896903
SRR5602220,0.4310479,0.56895214
S050,0.13689917,0.8631008
S080,0.6130753,0.38692474
SRR5602155,0.60836476,0.3916352
SRR5602193,0.51042116,0.48957884
SRR5602335,0.60843045,0.3915695
SRR5602119,0.43163165,0.5683683
S150,0.032325268,0.96767473
SRR5602179,0.10334137,0.8966586
SRR3679961,0.10153099,0.89846903
SRR5602134,0.6122892,0.3877108
S130,0.60916847,0.3908315
S200,0.24420165,0.7557984
S210,0.05128162,0.9487184
SRR5602290,0.6130753,0.38692474
SRR5602138,0.41308254,0.58691746
C052,0.6129975,0.38700256
C012,0.18137968,0.8186203
SRR5602168,0.10388674,0.8961133
SRR5602159,0.5872068,0.41279325
SRR5602160,0.5956138,0.40438616
SRR5602010,0.6127732,0.38722682
C010,0.2978441,0.7021558
S240,0.42121047,0.57878953
S030,0.10254333,0.89745665
SRR5602324,0.571331,0.42866892
SRR3679980,0.6130753,0.38692474
SRR5602349,0.3261484,0.67385167
S110,0.103340276,0.89665973
SRR5602182,0.61286265,0.38713732
S100,0.50849223,0.49150768
C042,0.040194016,0.95980597
SRR5602351,0.61247545,0.38752463
SRR5602333,0.1378152,0.8621848
S220,0.19256756,0.8074325
SRR5602092,0.59717685,0.40282312
S120,0.61277324,0.3872268
SRR5602260,0.6130753,0.38692474
SRR5602284,0.6130322,0.38696775
C021,0.6130753,0.38692474
SRR5602256,0.44253618,0.5574638
SRR5602234,0.47549385,0.52450615
SRR5602210,0.16704877,0.83295125
S010,0.10859091,0.8914091
S280,0.61157596,0.38842407
S260,0.37546906,0.62453103
S020,0.61218065,0.38781935
SRR5602016,0.62037593,0.3796241
S180,0.6129107,0.3870893
SRR5602145,0.28324986,0.7167501
