,root:Elder,root:Young
SRR5602329,0.6680613,0.33193865
SRR3680016,0.23605014,0.7639499
SRR5602136,0.66656244,0.3334376
SRR5602217,0.5614081,0.43859193
SRR3680072,0.5972722,0.40272775
SRR5602195,0.67014366,0.32985634
K119,0.17675442,0.82324564
SRR5602262,0.33495766,0.66504234
SRR3680055,0.668131,0.33186898
SRR5602281,0.38305828,0.6169417
SRR3680084,0.13126044,0.86873955
SRR5601923,0.6678364,0.3321636
SRR5602098,0.3797355,0.62026453
SRR5602198,0.6675693,0.33243075
SRR3680064,0.5377646,0.4622354
SRR5602015,0.6673213,0.33267868
SRR5602265,0.15858725,0.8414128
SRR5602293,0.30994543,0.6900546
SRR5602063,0.6603564,0.33964354
SRR3680079,0.6678775,0.3321225
SRR3679929,0.22462943,0.7753706
SRR5602180,0.66794926,0.33205074
SRR5602124,0.34601966,0.6539804
SRR5602101,0.668131,0.33186898
SRR5602058,0.14614487,0.8538552
SRR5602034,0.6610768,0.33892328
SRR5602026,0.18143116,0.8185688
SRR3680068,0.5277738,0.47222623
SRR5602323,0.66798705,0.332013
SRR5602232,0.604348,0.39565194
SRR3680080,0.6687256,0.3312744
SRR3679983,0.6675684,0.33243164
SRR5602151,0.66052836,0.3394716
SRR5602152,0.6598583,0.34014177
SRR5602096,0.22690728,0.77309275
SRR5802183,0.12123562,0.87876445
SRR5602062,0.64395803,0.35604203
SRR3679945,0.62832195,0.37167808
SRR3680035,0.51180977,0.4881903
SRR5602263,0.4434871,0.5565129
SRR5602027,0.60489666,0.39510337
SRR3680024,0.668131,0.33186898
SRR5602271,0.5799148,0.4200852
SRR5602066,0.46876854,0.53123146
SRR3680058,0.668131,0.33186898
SRR5602123,0.032939345,0.9670606
SRR5602189,0.6675251,0.33247486
SRR5602285,0.65662456,0.3433754
K105,0.6188867,0.3811133
SRR5602331,0.032939345,0.9670606
SRR5602036,0.4700334,0.52996665
SRR5602339,0.6498946,0.35010538
SRR5601986,0.668131,0.33186898
SRR5610008,0.26953408,0.73046595
K125,0.12033972,0.8796603
