,root:Elder,root:Young
SRR5601925,0.59979326,0.4002067
SRR5602076,0.57544726,0.4245527
SRR3680072,0.57679135,0.42320865
SRR5602195,0.60096467,0.39903533
SRR5602262,0.51068974,0.48931023
SRR5602296,0.380843,0.619157
SRR3680045,0.44733465,0.55266535
SRR5602281,0.41382918,0.5861708
SRR5602117,0.60118383,0.39881614
SRR5602327,0.60091597,0.399084
SRR5602080,0.60108435,0.39891568
SRR5602341,0.6014311,0.39856887
SRR5602302,0.6005078,0.3994922
SRR5602192,0.32351783,0.67648214
SRR5602196,0.5990685,0.4009315
SRR5602184,0.32531998,0.67468
SRR5602130,0.14350718,0.8564928
SRR5602181,0.60218614,0.39781395
SRR5601993,0.5405856,0.45941445
SRR5602116,0.6014311,0.39856887
SRR5602293,0.40384144,0.59615856
SRR5602249,0.6014311,0.39856887
SRR5602124,0.3645975,0.6354025
SRR3679930,0.5946399,0.40536
SRR3680093,0.101672426,0.8983276
SRR5602245,0.20320222,0.7967979
K309,0.6008877,0.39911228
SRR3679979,0.60133475,0.39866525
SRR3680036,0.54116255,0.45883742
SRR5602212,0.60142934,0.39857063
SRR3680080,0.60112894,0.398871
SRR5602286,0.60113597,0.398864
C054,0.6013003,0.39869973
SRR5601983,0.6013995,0.39860052
SRR5602225,0.6014311,0.39856887
SRR5602320,0.11107235,0.8889276
SRR5602353,0.60115963,0.39884034
SRR5602267,0.16163163,0.83836836
SRR5602151,0.6111187,0.3888813
SRR3679971,0.5818361,0.41816387
SRR5601988,0.601195,0.39880496
C002,0.104464434,0.8955356
SRR5602123,0.6014311,0.39856887
SRR5601959,0.1014142,0.89858574
SRR5602176,0.60134846,0.39865154
SRR5602257,0.34467468,0.65532535
SRR3679968,0.60320884,0.3967912
SRR5602246,0.109412506,0.89058757
SRR5602285,0.570133,0.42986706
SRR5602187,0.10162638,0.89837366
SRR5602339,0.19216278,0.8078372
SRR3680048,0.5762672,0.42373288
SRR5602305,0.19211559,0.8078844
SRR5602020,0.6014311,0.39856887
SRR5602337,0.6007842,0.3992158
