,root:Elder,root:Young
S320,0.1240972,0.87590283
S290,0.6103342,0.38966578
SRR5602345,0.6117205,0.38827947
S330,0.11187568,0.88812435
SRR5602125,0.09812434,0.9018757
SRR5602220,0.62031114,0.37968883
S050,0.11432217,0.8856778
S080,0.6117237,0.38827628
SRR5602155,0.60144836,0.3985516
SRR5602193,0.26697326,0.7330267
SRR5602335,0.6186447,0.38135532
SRR5602119,0.5320825,0.46791753
S150,0.10333407,0.896666
SRR5602179,0.6206679,0.37933213
SRR3679961,0.43577,0.56422997
SRR5602134,0.6131511,0.38684896
S130,0.3063583,0.6936417
S200,0.61569816,0.38430178
S210,0.06139795,0.938602
SRR5602290,0.6117237,0.38827628
SRR5602138,0.4808702,0.5191298
C052,0.61169976,0.3883002
C012,0.04816875,0.9518313
SRR5602168,0.39468795,0.60531205
SRR5602159,0.59806174,0.40193826
SRR5602160,0.6028944,0.39710552
SRR5602010,0.61145335,0.38854668
C010,0.24707694,0.7529231
S240,0.60509783,0.39490217
S030,0.044411685,0.9555883
SRR5602324,0.5729906,0.4270094
SRR3679980,0.6117237,0.38827628
SRR5602349,0.15642121,0.84357876
S110,0.032954905,0.9670451
SRR5602182,0.61150926,0.3884907
S100,0.55488795,0.44511205
C042,0.03681829,0.96318173
SRR5602351,0.61134714,0.3886529
SRR5602333,0.12563002,0.87437004
S220,0.42049974,0.5795003
SRR5602092,0.60621756,0.39378244
S120,0.6114955,0.38850445
SRR5602260,0.6117237,0.38827628
SRR5602284,0.61161214,0.38838786
C021,0.6117237,0.38827628
SRR5602256,0.19742572,0.8025743
SRR5602234,0.5377917,0.4622083
SRR5602210,0.24605341,0.7539466
S010,0.10717602,0.892824
S280,0.6163886,0.38361135
S260,0.5376651,0.46233484
S020,0.6115512,0.38844875
SRR5602016,0.6133994,0.38660064
S180,0.61135983,0.3886402
SRR5602145,0.40986547,0.59013456
