,root:Elder,root:Young
S320,0.49769622,0.5023038
S290,0.8585958,0.1414042
SRR5602345,0.81882316,0.18117686
S330,0.7033311,0.2966688
SRR5602125,0.32185063,0.67814934
SRR5602220,0.69381124,0.30618873
S050,0.1596671,0.84033287
S080,0.8130803,0.18691966
SRR5602155,0.9026563,0.097343646
SRR5602193,0.8461724,0.15382762
SRR5602335,0.89674133,0.10325869
SRR5602119,0.8790926,0.12090742
S150,0.14134648,0.85865355
SRR5602179,0.89032495,0.109675035
SRR3679961,0.14172652,0.8582735
SRR5602134,0.9011842,0.09881586
S130,0.4346169,0.56538314
S200,0.88235825,0.11764176
S210,0.14104563,0.8589544
SRR5602290,0.81239986,0.18760009
SRR5602138,0.7966453,0.20335466
C052,0.8404001,0.15959996
C012,0.8130803,0.18691966
SRR5602168,0.14136657,0.8586334
SRR5602159,0.7100003,0.28999966
SRR5602160,0.8547353,0.14526474
SRR5602010,0.81308067,0.18691929
C010,0.29665044,0.70334953
S240,0.7147994,0.28520057
S030,0.14134645,0.85865355
SRR5602324,0.7907927,0.2092073
SRR3679980,0.8130803,0.18691966
SRR5602349,0.3997467,0.6002533
S110,0.14134115,0.8586588
SRR5602182,0.8889876,0.111012384
S100,0.864666,0.13533404
C042,0.81356186,0.18643811
SRR5602351,0.8998071,0.100192964
SRR5602333,0.83021426,0.16978577
S220,0.22576934,0.77423066
SRR5602092,0.8112449,0.18875507
S120,0.89880294,0.10119699
SRR5602260,0.8130803,0.18691966
SRR5602284,0.87552536,0.12447465
C021,0.8130803,0.18691966
SRR5602256,0.20488821,0.79511184
SRR5602234,0.8818672,0.11813281
SRR5602210,0.49326938,0.5067306
S010,0.14165604,0.858344
S280,0.83174115,0.16825882
S260,0.39395067,0.6060493
S020,0.8148348,0.18516524
SRR5602016,0.9006054,0.09939464
S180,0.8962729,0.10372705
SRR5602145,0.42439795,0.575602
