,root:Elder,root:Young
K306,0.19129518,0.80870485
SRR5602038,0.5990874,0.40091258
SRR5602201,0.5167795,0.48322052
SRR5601932,0.5689405,0.43105945
SRR3680072,0.5103558,0.48964423
SRR5601994,0.48114842,0.5188516
SRR3680034,0.5224549,0.4775451
SRR5602202,0.55980855,0.44019148
SRR5602342,0.60344213,0.39655796
SRR5602135,0.108610965,0.891389
SRR5602338,0.10469879,0.8953012
SRR5602273,0.19468315,0.80531687
SRR5602192,0.5450717,0.45492825
SRR5602021,0.5590929,0.44090712
SRR3679987,0.07482168,0.9251783
SRR5602198,0.6102322,0.3897678
SRR3680064,0.5182802,0.48171982
SRR5602347,0.6056799,0.39431998
SRR5601992,0.053736772,0.9462632
SRR5602011,0.56736827,0.4326317
SRR5602030,0.59030783,0.40969226
K100,0.59942454,0.40057546
SRR5602199,0.6098788,0.39012125
SRR5602293,0.579683,0.42031702
SRR5602124,0.36790994,0.63209003
SRR5602154,0.59039813,0.40960187
SRR5601985,0.49691024,0.5030898
SRR5602289,0.6102831,0.38971692
SRR5610014,0.6071069,0.3928931
C011,0.2829679,0.7170321
SRR3679930,0.56309396,0.43690607
SRR5602292,0.31027707,0.68972296
SRR3679936,0.19307196,0.8069281
SRR5609970,0.5763339,0.4236661
SRR5602212,0.5509594,0.44904062
SRR5602095,0.5999087,0.4000913
SRR5602248,0.13207464,0.86792535
SRR3680083,0.5938508,0.4061492
SRR3679996,0.59349424,0.40650573
SRR3680063,0.5607853,0.43921468
SRR5602114,0.60276645,0.3972335
SRR3680046,0.5999087,0.4000913
SRR5602247,0.14932571,0.8506743
SRR5602313,0.5999065,0.40009344
C018,0.5983425,0.40165752
SRR5601959,0.030819764,0.9691803
SRR5602246,0.58959967,0.4104004
SRR5602331,0.5972069,0.40279308
SRR5602157,0.5791585,0.42084154
SRR5602174,0.4510797,0.54892033
SRR5602297,0.5999087,0.4000913
SRR5602339,0.5909942,0.4090058
SRR3680048,0.5088764,0.4911236
SRR5602305,0.44647345,0.5535266
SRR5602100,0.4091711,0.59082896
