,root:Elder,root:Young
K113,0.15950033,0.8404997
K106,0.6265553,0.37344474
SRR5602136,0.64462566,0.35537428
SRR5602306,0.13101989,0.8689801
SRR5602171,0.64625907,0.3537409
SRR5602018,0.1296127,0.87038726
SRR5602296,0.33255377,0.66744626
SRR5601967,0.2336895,0.7663105
SRR3679946,0.17626281,0.82373714
SRR5610010,0.6248974,0.37510258
SRR5602261,0.18266022,0.8173398
SRR5601990,0.6396983,0.36030167
SRR5610012,0.6464843,0.35351565
SRR5602017,0.64648026,0.35351977
SRR5602098,0.28782627,0.71217376
SRR5602167,0.63979423,0.36020574
SRR5602137,0.6468222,0.35317782
SRR5602030,0.64682215,0.35317782
SRR5601984,0.5877886,0.41221148
SRR5602293,0.466157,0.53384304
SRR5602249,0.114766605,0.8852334
SRR5602294,0.64256984,0.35743016
SRR5602172,0.6509305,0.34906954
SRR3679989,0.63559365,0.3644063
SRR5601985,0.60362846,0.39637148
SRR5602101,0.6468222,0.35317782
SRR5602304,0.6468222,0.35317782
SRR3679930,0.33860534,0.6613947
SRR3680093,0.5677931,0.43220687
SRR5602022,0.5473559,0.4526441
SRR3680044,0.6290749,0.3709251
SRR5602153,0.27304327,0.7269567
SRR3680068,0.5537567,0.4462433
SRR3680036,0.61264765,0.38735232
SRR3680080,0.6450409,0.35495904
SRR5602096,0.29261297,0.707387
K316,0.19794494,0.80205506
SRR5802183,0.11797724,0.88202274
SRR5602312,0.6422487,0.35775128
SRR5601988,0.6448087,0.35519132
SRR5602027,0.45453292,0.54546714
SRR5602271,0.41679877,0.58320117
SRR5602231,0.64667666,0.3533234
SRR5602270,0.1217615,0.87823844
SRR3680017,0.61653286,0.3834672
SRR5602218,0.25284737,0.7471526
SRR5602189,0.17021315,0.82978684
SRR5602177,0.6468222,0.35317782
SRR5602257,0.38042405,0.619576
SRR5602174,0.61102843,0.3889716
SRR3680048,0.6126452,0.3873548
SRR5602020,0.6468217,0.3531784
SRR5610008,0.64368457,0.35631543
K125,0.11454795,0.88545203
SRR5602100,0.64478505,0.35521498
