,root:Elder,root:Young
S320,0.063639194,0.9363608
S290,0.29434305,0.70565695
SRR5602345,0.5689109,0.43108913
S330,0.5695074,0.43049258
SRR5602125,0.06879166,0.9312084
SRR5602220,0.56827533,0.4317246
S050,0.30814752,0.69185245
S080,0.48600775,0.51399225
SRR5602155,0.56857455,0.43142542
SRR5602193,0.5124636,0.48753634
SRR5602335,0.54699755,0.45300245
SRR5602119,0.10456413,0.89543587
S150,0.029962922,0.97003704
SRR5602179,0.52087164,0.47912833
SRR3679961,0.5680022,0.4319978
SRR5602134,0.56870186,0.4312981
S130,0.27803272,0.7219672
S200,0.5052328,0.49476716
S210,0.034967527,0.9650324
SRR5602290,0.2996452,0.7003548
SRR5602138,0.085766636,0.9142334
C052,0.56950116,0.43049884
C012,0.44731054,0.5526895
SRR5602168,0.060645875,0.9393541
SRR5602159,0.15738401,0.842616
SRR5602160,0.56843114,0.43156883
SRR5602010,0.5694877,0.4305123
C010,0.2605864,0.7394135
S240,0.053531326,0.9464687
S030,0.5385633,0.46143672
SRR5602324,0.07162864,0.92837137
SRR3679980,0.43270534,0.56729466
SRR5602349,0.54639,0.45361003
S110,0.5594575,0.44054258
SRR5602182,0.5695124,0.43048763
S100,0.28446037,0.71553963
C042,0.5075548,0.49244517
SRR5602351,0.5695,0.43049994
SRR5602333,0.20164451,0.7983555
S220,0.5436179,0.45638204
SRR5602092,0.089001484,0.91099846
S120,0.5682998,0.4317002
SRR5602260,0.5381238,0.46187624
SRR5602284,0.5694509,0.4305491
C021,0.56827873,0.4317212
SRR5602256,0.5723156,0.4276844
SRR5602234,0.14826274,0.85173726
SRR5602210,0.56948143,0.43051854
S010,0.07610708,0.923893
S280,0.5694245,0.43057543
S260,0.5438483,0.45615178
S020,0.53406143,0.46593854
SRR5602016,0.54462504,0.455375
S180,0.5695118,0.43048817
SRR5602145,0.20320253,0.79679745
