,root:Elder,root:Young
SRR3679963,0.37674904,0.62325096
SRR3679985,0.3779748,0.6220252
SRR5602018,0.369882,0.63011795
SRR5602296,0.35879806,0.641202
SRR5602133,0.56997555,0.43002442
SRR5602060,0.57305294,0.42694706
SRR5602281,0.5733921,0.42660797
SRR5602143,0.038848095,0.9611519
SRR5602017,0.56975466,0.4302454
SRR5602198,0.56892663,0.4310734
SRR5602310,0.065829694,0.93417025
SRR3680064,0.41599885,0.5840012
SRR5602184,0.19953963,0.8004604
SRR5602116,0.4620848,0.5379152
SRR5602199,0.4952199,0.50478005
SRR5602185,0.56873703,0.43126294
SRR3679970,0.5723807,0.42761928
SRR3680079,0.5727788,0.42722112
SRR5602336,0.4782079,0.5217921
SRR5602154,0.5724832,0.42751682
C011,0.557222,0.442778
SRR5602101,0.4324712,0.5675289
SRR5602317,0.17178237,0.8282176
SRR3680011,0.569925,0.430075
C003,0.25736845,0.74263155
SRR3679962,0.4324712,0.5675289
SRR3679936,0.36630416,0.63369584
SRR5602093,0.37155473,0.62844527
SRR5602169,0.4324712,0.5675289
SRR5602323,0.57271326,0.4272867
SRR3680080,0.56875825,0.43124175
K124,0.029101452,0.9708985
SRR5602095,0.028648846,0.97135115
SRR3680067,0.3465519,0.65344805
SRR5601927,0.3885006,0.61149937
SRR3679988,0.5690539,0.43094614
SRR5602194,0.4628398,0.5371602
SRR5602330,0.5694119,0.43058813
SRR5602270,0.36059833,0.6394016
SRR5602203,0.5734165,0.42658356
C002,0.07629473,0.9237053
SRR5601934,0.4324712,0.5675289
SRR5602177,0.4324867,0.5675133
SRR5602176,0.5698659,0.43013415
SRR5601924,0.3622298,0.6377702
SRR5602258,0.028863516,0.9711365
SRR3679975,0.57003975,0.42996028
SRR5602187,0.031292927,0.9687071
SRR5602331,0.5193331,0.48066685
SRR3680007,0.4919456,0.5080544
SRR5602079,0.38170817,0.6182918
SRR5602029,0.56690544,0.43309456
SRR5602121,0.42901012,0.57098985
SRR5602165,0.5690791,0.43092093
SRR5602253,0.35435128,0.6456487
