,root:Elder,root:Young
SRR5601981,0.373432,0.62656796
SRR3680072,0.3405246,0.65947545
SRR5602195,0.5667333,0.43326667
SRR5602171,0.49885616,0.5011438
SRR5602018,0.35396388,0.6460362
SRR5601994,0.3653828,0.6346172
SRR5602321,0.5631642,0.43683583
SRR5602266,0.47292104,0.5270789
SRR5602327,0.5105883,0.4894117
SRR5602224,0.5076162,0.49238375
SRR5602302,0.4005617,0.5994383
SRR5602178,0.034612887,0.96538717
SRR5602310,0.07378463,0.9262153
SRR5602316,0.09404913,0.9059509
SRR5602184,0.15047462,0.8495254
SRR5602197,0.27929932,0.7207006
SRR5602030,0.028565373,0.9714346
K301,0.43488348,0.5651165
SRR5602170,0.5063622,0.4936378
SRR5602199,0.08476916,0.9152309
SRR3679970,0.56472707,0.43527296
SRR5602249,0.028565373,0.9714346
SRR3680079,0.556214,0.44378603
SRR5602354,0.5589226,0.44107735
SRR5602154,0.550487,0.44951302
SRR5602031,0.53406924,0.46593082
SRR5602275,0.40514758,0.59485245
SRR5602141,0.3817532,0.6182468
SRR5602289,0.50140965,0.49859035
SRR3680093,0.1787355,0.82126445
K309,0.50140965,0.49859035
SRR5602323,0.545023,0.45497698
SRR5609970,0.46013254,0.5398674
K124,0.029484907,0.9705151
SRR3680083,0.5586163,0.44138375
SRR3680067,0.22900167,0.7709983
SRR5602353,0.56190485,0.43809518
SRR3679971,0.34677553,0.65322447
SRR5602194,0.028565373,0.9714346
SRR5601988,0.50140965,0.49859035
SRR5602330,0.5626818,0.43731815
SRR3680024,0.028565373,0.9714346
SRR5602231,0.5577526,0.44224733
SRR3680049,0.028565373,0.9714346
SRR5602218,0.5142414,0.48575857
SRR5602142,0.5551288,0.4448712
SRR3680070,0.5012833,0.49871677
SRR5602204,0.3919889,0.60801107
SRR5602148,0.49017277,0.5098272
SRR5602279,0.029322434,0.97067755
SRR5610085,0.226614,0.773386
SRR5602036,0.42325273,0.5767473
SRR5601986,0.028565386,0.9714346
K125,0.03193187,0.9680682
SRR3680039,0.19459122,0.8054088
