,root:Elder,root:Young
K106,0.5788326,0.42116737
SRR5602038,0.53319544,0.46680453
SRR5602278,0.035232395,0.9647676
SRR5602076,0.034333948,0.96566606
SRR5602217,0.57998943,0.4200105
SRR5602195,0.5745692,0.4254308
SRR3680065,0.08782982,0.9121702
K119,0.21818247,0.7818175
SRR5602018,0.06289196,0.93710804
SRR5601967,0.04479469,0.95520526
SRR5602327,0.42489317,0.5751068
SRR5602342,0.57643384,0.42356616
SRR5602261,0.07537675,0.9246232
SRR5602135,0.24572623,0.7542738
SRR5602097,0.044797763,0.9552022
SRR5601992,0.0925943,0.9074057
K100,0.34513706,0.65486294
SRR5601993,0.111827224,0.88817275
SRR5610011,0.57547736,0.42452267
SRR5602057,0.10827808,0.8917219
K304,0.120362036,0.879638
SRR3680079,0.57449424,0.42550576
SRR5602154,0.5763475,0.42365256
SRR5602172,0.5763634,0.42363667
SRR5610014,0.57562226,0.42437777
SRR5602311,0.5124893,0.48751062
SRR3680093,0.17619856,0.82380146
SRR5602118,0.25090018,0.7490998
SRR3680074,0.07484812,0.9251518
SRR5602153,0.094877034,0.90512294
SRR3679979,0.57528776,0.42471224
SRR3680068,0.19826789,0.8017321
SRR5609970,0.5755721,0.4244279
SRR5601928,0.57864356,0.4213565
SRR3679996,0.5753616,0.4246384
SRR5601927,0.07894204,0.92105794
SRR3679998,0.2533415,0.7466585
SRR5602312,0.5744464,0.4255536
SRR5602062,0.5756225,0.42437753
SRR3679945,0.088756055,0.9112439
SRR5602330,0.5754768,0.42452314
SRR5602231,0.5755924,0.42440757
SRR3680017,0.07241901,0.92758095
SRR5601934,0.5756225,0.42437753
SRR5602218,0.57688427,0.4231157
SRR3680070,0.151131,0.84886897
SRR5602176,0.5756081,0.42439196
SRR5602258,0.031312317,0.9686877
SRR3679968,0.5760435,0.4239565
SRR3679967,0.06863858,0.9313614
SRR5602297,0.5744246,0.42557535
SRR5602020,0.30358565,0.6964144
K125,0.033364587,0.9666354
SRR3680002,0.2511024,0.7488976
SRR5602165,0.575259,0.42474106
