,root:Elder,root:Young
SRR5601932,0.51291627,0.4870837
SRR5601929,0.32119808,0.6788019
SRR3680016,0.39943883,0.6005612
SRR5602147,0.5564207,0.44357932
SRR5602306,0.3446722,0.65532774
SRR5602008,0.5501959,0.44980407
K119,0.41977257,0.58022743
SRR5601965,0.34945205,0.650548
SRR3680055,0.052892376,0.9471076
SRR3680045,0.30776784,0.6922322
SRR5602117,0.5250058,0.4749942
SRR5601990,0.56749177,0.43250826
SRR5602143,0.051986285,0.94801366
SRR5602273,0.049896378,0.9501036
SRR5602192,0.32307643,0.67692363
SRR5602017,0.5674183,0.43258172
SRR5602197,0.37246105,0.6275389
SRR5601992,0.14992923,0.8500708
K301,0.36560214,0.6343979
SRR3679992,0.36404386,0.6359561
SRR5602207,0.51302665,0.48697335
SRR5602249,0.028621547,0.9713785
SRR5602294,0.5485593,0.4514407
SRR3679974,0.5474881,0.45251188
SRR5602023,0.57022506,0.4297749
SRR5602058,0.30532622,0.6946738
SRR5602292,0.5139024,0.4860976
C048,0.54226035,0.45773962
SRR3679936,0.2898698,0.7101302
SRR5602340,0.028621547,0.9713785
SRR5602022,0.31278628,0.6872137
SRR5602026,0.34776157,0.6522384
SRR3679994,0.3153845,0.6846155
SRR5601928,0.5464942,0.45350584
SRR5602286,0.55623204,0.44376794
SRR5602115,0.387909,0.612091
SRR5602320,0.22117396,0.77882606
SRR5602353,0.5659948,0.43400523
SRR3680046,0.57037085,0.4296292
SRR5602062,0.4321701,0.5678299
SRR5602263,0.5281559,0.47184402
SRR5602330,0.5697938,0.43020618
SRR5601934,0.24319339,0.7568066
SRR5602189,0.5700042,0.42999578
SRR5601924,0.36619622,0.63380384
SRR5601989,0.5572939,0.44270614
SRR5602299,0.3509721,0.64902794
SRR5602331,0.50315297,0.496847
SRR5602157,0.5508524,0.44914758
SRR3679967,0.2985626,0.7014374
SRR5602339,0.039607566,0.9603924
SRR3680048,0.28773144,0.7122686
SRR5602079,0.39968085,0.60031915
SRR5602100,0.56819165,0.43180838
SRR5609969,0.53649163,0.46350843
