,root:Elder,root:Young
S320,0.0343411,0.96565884
S290,0.11466868,0.88533133
SRR5602345,0.56858057,0.4314194
S330,0.5692661,0.43073398
SRR5602125,0.036362242,0.9636377
SRR5602220,0.56857514,0.4314248
S050,0.16272101,0.837279
S080,0.56932473,0.43067527
SRR5602155,0.5680433,0.43195674
SRR5602193,0.5333822,0.46661788
SRR5602335,0.5665058,0.43349415
SRR5602119,0.24747546,0.75252455
S150,0.028870659,0.9711293
SRR5602179,0.5089442,0.4910558
SRR3679961,0.5696409,0.43035915
SRR5602134,0.5680531,0.43194687
S130,0.21638447,0.7836155
S200,0.5597582,0.44024178
S210,0.029037891,0.97096217
SRR5602290,0.02873483,0.97126526
SRR5602138,0.30197838,0.6980216
C052,0.56924623,0.43075374
C012,0.47326216,0.52673787
SRR5602168,0.08345608,0.91654396
SRR5602159,0.35836738,0.6416327
SRR5602160,0.5697216,0.43027842
SRR5602010,0.56918555,0.43081442
C010,0.08779684,0.91220313
S240,0.031449128,0.9685508
S030,0.5683721,0.4316279
SRR5602324,0.2640107,0.7359893
SRR3679980,0.02873483,0.97126526
SRR5602349,0.5453793,0.45462072
S110,0.5684968,0.4315032
SRR5602182,0.569318,0.430682
S100,0.40344498,0.596555
C042,0.10030679,0.8996932
SRR5602351,0.569247,0.43075302
SRR5602333,0.045881134,0.95411885
S220,0.53189373,0.4681063
SRR5602092,0.22683798,0.77316207
S120,0.5681165,0.4318835
SRR5602260,0.569425,0.430575
SRR5602284,0.56909144,0.43090853
C021,0.5693208,0.43067917
SRR5602256,0.57279366,0.42720628
SRR5602234,0.34930795,0.65069205
SRR5602210,0.57208574,0.4279142
S010,0.2712399,0.7287602
S280,0.5689885,0.43101153
S260,0.5701252,0.42987472
S020,0.5634169,0.43658313
SRR5602016,0.5595194,0.44048065
S180,0.56931305,0.43068692
SRR5602145,0.17599015,0.82400984
