,root:Elder,root:Young
S320,0.12242585,0.8775742
S290,0.6029525,0.3970475
SRR5602345,0.60517293,0.39482713
S330,0.22086146,0.77913857
SRR5602125,0.09156789,0.9084322
SRR5602220,0.5659327,0.4340673
S050,0.049636,0.95036393
S080,0.6053474,0.39465263
SRR5602155,0.6155715,0.38442856
SRR5602193,0.5086588,0.4913412
SRR5602335,0.5830287,0.41697142
SRR5602119,0.4177741,0.58222586
S150,0.03218178,0.9678182
SRR5602179,0.6053474,0.39465263
SRR3679961,0.084450245,0.9155497
SRR5602134,0.6196557,0.38034424
S130,0.6035556,0.39644438
S200,0.6193272,0.3806729
S210,0.03298098,0.9670191
SRR5602290,0.6053474,0.39465263
SRR5602138,0.24035998,0.75964004
C052,0.60529673,0.39470324
C012,0.10804964,0.8919504
SRR5602168,0.10134235,0.8986577
SRR5602159,0.57539624,0.42460376
SRR5602160,0.59858686,0.40141317
SRR5602010,0.61908877,0.38091126
C010,0.29615387,0.7038461
S240,0.101752326,0.89824766
S030,0.043456487,0.9565435
SRR5602324,0.5355766,0.46442342
SRR3679980,0.6053474,0.39465263
SRR5602349,0.5178969,0.48210314
S110,0.10128121,0.8987188
SRR5602182,0.617695,0.382305
S100,0.5784597,0.42154035
C042,0.044212814,0.95578724
SRR5602351,0.6192467,0.38075325
SRR5602333,0.2620128,0.73798716
S220,0.19925503,0.80074495
SRR5602092,0.5923762,0.40762386
S120,0.6115456,0.38845438
SRR5602260,0.6053409,0.3946592
SRR5602284,0.60678715,0.39321285
C021,0.6053474,0.39465263
SRR5602256,0.5469406,0.45305935
SRR5602234,0.5539071,0.446093
SRR5602210,0.44590613,0.5540939
S010,0.043647747,0.95635223
S280,0.60329735,0.39670274
S260,0.08117818,0.9188218
S020,0.6052038,0.3947962
SRR5602016,0.60703653,0.39296347
S180,0.6162169,0.3837831
SRR5602145,0.20144357,0.79855645
