,root:Elder,root:Young
K106,0.061190702,0.9388093
SRR5602278,0.03414541,0.9658545
SRR5602201,0.5712034,0.4287966
SRR5601932,0.57212013,0.42787984
SRR5602171,0.57118845,0.4288116
SRR5602008,0.57614297,0.42385697
SRR5602296,0.085080415,0.9149196
SRR5602321,0.5718274,0.4281726
SRR5602266,0.120801814,0.87919813
SRR5602117,0.51644963,0.4835504
SRR5602135,0.13740139,0.86259866
SRR3679931,0.07599397,0.924006
SRR5602273,0.077181645,0.92281836
SRR5602021,0.104155205,0.89584476
SRR5602196,0.571195,0.42880493
SRR5602310,0.2017668,0.7982332
SRR5602347,0.5625572,0.43744278
SRR5602184,0.47725868,0.52274126
K100,0.35806867,0.6419313
SRR5602293,0.2376718,0.76232815
SRR5602185,0.57338583,0.42661422
SRR5602057,0.21278264,0.7872174
SRR5602249,0.43299443,0.5670056
SRR5602294,0.57612264,0.42387733
SRR5602122,0.111721985,0.888278
SRR3679974,0.57300216,0.42699784
SRR5601985,0.091496386,0.9085036
SRR5602275,0.099779986,0.90022
SRR3680085,0.57103103,0.42896897
SRR5610014,0.5720813,0.4279187
SRR3679930,0.095489375,0.9045106
SRR5602245,0.57374984,0.42625016
SRR5602118,0.5379558,0.4620442
SRR5602212,0.15295188,0.8470481
SRR5602286,0.5761131,0.42388692
K124,0.029510856,0.9704891
SRR5602095,0.5040665,0.49593347
SRR3679996,0.57603985,0.42396015
SRR5602175,0.5712991,0.42870095
SRR5602152,0.5700499,0.42995012
SRR3680063,0.07324797,0.92675203
SRR5602213,0.097736,0.902264
SRR5602096,0.123961374,0.8760387
SRR5602312,0.5737621,0.42623782
SRR5601988,0.57313854,0.42686146
SRR3680035,0.13282265,0.86717737
SRR5602231,0.57133555,0.42866445
SRR5602123,0.5706803,0.4293197
SRR5602299,0.40671393,0.59328604
SRR5602318,0.08186334,0.91813666
K105,0.11718934,0.88281065
SRR5602157,0.5744503,0.42554966
SRR3679967,0.07003654,0.92996347
SRR5602079,0.12707995,0.87292004
SRR5601941,0.18478684,0.8152132
