,root:Elder,root:Young
S320,0.11656831,0.8834317
S290,0.16087008,0.8391299
SRR5602345,0.65772414,0.34227583
S330,0.6372893,0.36271068
SRR5602125,0.11637897,0.883621
SRR5602220,0.6623757,0.33762434
S050,0.13437358,0.8656264
S080,0.6582169,0.34178314
SRR5602155,0.66796803,0.33203194
SRR5602193,0.66312623,0.3368737
SRR5602335,0.6232511,0.3767489
SRR5602119,0.62634563,0.3736544
S150,0.11702039,0.8829796
SRR5602179,0.60323197,0.396768
SRR3679961,0.6582127,0.34178725
SRR5602134,0.66769,0.33231
S130,0.12365331,0.8763467
S200,0.6120156,0.38798437
S210,0.2833484,0.71665156
SRR5602290,0.65723,0.34277
SRR5602138,0.5181825,0.4818175
C052,0.6579719,0.3420281
C012,0.14119071,0.8588093
SRR5602168,0.11703524,0.88296473
SRR5602159,0.5850136,0.41498637
SRR5602160,0.6525622,0.34743783
SRR5602010,0.6680266,0.33197337
C010,0.25089508,0.7491049
S240,0.2122501,0.78774995
S030,0.41616458,0.5838354
SRR5602324,0.62909,0.37090996
SRR3679980,0.6582169,0.34178314
SRR5602349,0.31184256,0.68815744
S110,0.12598498,0.874015
SRR5602182,0.6645655,0.3354345
S100,0.24050124,0.7594987
C042,0.10517784,0.8948222
SRR5602351,0.6677739,0.33222607
SRR5602333,0.15796258,0.8420375
S220,0.6426138,0.35738608
SRR5602092,0.61771435,0.38228562
S120,0.61582434,0.38417563
SRR5602260,0.6582138,0.3417862
SRR5602284,0.6581002,0.3418999
C021,0.6582169,0.34178314
SRR5602256,0.5586544,0.44134557
SRR5602234,0.34804088,0.6519591
SRR5602210,0.58481765,0.41518235
S010,0.119906746,0.8800933
S280,0.65856445,0.3414356
S260,0.2717059,0.7282941
S020,0.6537735,0.34622648
SRR5602016,0.65167415,0.3483258
S180,0.667153,0.33284703
SRR5602145,0.3888773,0.6111227
