,root:Elder,root:Young
S320,0.32148468,0.6785153
S290,0.5089446,0.49105546
SRR5602345,0.6467627,0.35323727
S330,0.64496297,0.355037
SRR5602125,0.13256222,0.8674378
SRR5602220,0.62286186,0.37713817
S050,0.1942486,0.80575144
S080,0.6468222,0.35317782
SRR5602155,0.63923025,0.36076975
SRR5602193,0.14164123,0.85835874
SRR5602335,0.63051724,0.36948276
SRR5602119,0.5995863,0.40041375
S150,0.11476032,0.88523966
SRR5602179,0.114766605,0.8852334
SRR3679961,0.64628744,0.35371256
SRR5602134,0.6451693,0.3548307
S130,0.11786012,0.8821399
S200,0.6440772,0.35592288
S210,0.1147472,0.88525283
SRR5602290,0.6438119,0.35618812
SRR5602138,0.35255757,0.6474424
C052,0.64643157,0.35356843
C012,0.6298767,0.3701234
SRR5602168,0.114742525,0.8852575
SRR5602159,0.53232986,0.4676701
SRR5602160,0.6362723,0.36372766
SRR5602010,0.63751507,0.36248496
C010,0.40968433,0.5903157
S240,0.5771529,0.42284715
S030,0.11467949,0.8853205
SRR5602324,0.5942945,0.40570548
SRR3679980,0.6468222,0.35317782
SRR5602349,0.22937304,0.77062696
S110,0.11475362,0.8852464
SRR5602182,0.6465973,0.35340264
S100,0.5442557,0.45574436
C042,0.117228694,0.88277125
SRR5602351,0.6464065,0.3535935
SRR5602333,0.12782659,0.8721735
S220,0.62427473,0.37572527
SRR5602092,0.63842154,0.36157846
S120,0.62881726,0.3711828
SRR5602260,0.64682204,0.35317793
SRR5602284,0.64678895,0.35321105
C021,0.6468222,0.35317782
SRR5602256,0.13897549,0.8610245
SRR5602234,0.6197223,0.38027763
SRR5602210,0.13012056,0.8698795
S010,0.11451406,0.88548595
S280,0.64108586,0.35891414
S260,0.15408438,0.8459157
S020,0.644599,0.355401
SRR5602016,0.64462787,0.35537216
S180,0.64630395,0.35369605
SRR5602145,0.3466428,0.6533572
