,root:Elder,root:Young
S320,0.2706187,0.72938126
S290,0.6401267,0.35987324
SRR5602345,0.66792005,0.33207992
S330,0.6676663,0.33233368
SRR5602125,0.118130326,0.8818697
SRR5602220,0.66784227,0.3321577
S050,0.12394894,0.87605107
S080,0.6680028,0.3319972
SRR5602155,0.6796548,0.32034525
SRR5602193,0.62988865,0.37011138
SRR5602335,0.67604125,0.32395872
SRR5602119,0.50156415,0.49843583
S150,0.12004772,0.8799523
SRR5602179,0.5454998,0.4545002
SRR3679961,0.17848565,0.82151437
SRR5602134,0.68174684,0.31825316
S130,0.13862254,0.8613775
S200,0.12283118,0.8771688
S210,0.13395569,0.8660443
SRR5602290,0.66702086,0.33297914
SRR5602138,0.61723906,0.38276094
C052,0.66793066,0.3320693
C012,0.29237044,0.70762956
SRR5602168,0.1200594,0.87994057
SRR5602159,0.6112211,0.38877895
SRR5602160,0.6744331,0.32556686
SRR5602010,0.67994404,0.32005596
C010,0.35475218,0.6452479
S240,0.120944925,0.8790551
S030,0.12025756,0.87974244
SRR5602324,0.64419013,0.3558099
SRR3679980,0.6680028,0.3319972
SRR5602349,0.20177254,0.7982274
S110,0.12016358,0.87983644
SRR5602182,0.67546207,0.3245379
S100,0.43351004,0.56649
C042,0.14239642,0.85760355
SRR5602351,0.6783703,0.3216296
SRR5602333,0.37524503,0.62475497
S220,0.12058058,0.87941945
SRR5602092,0.6495513,0.3504487
S120,0.67687434,0.3231256
SRR5602260,0.66794527,0.33205476
SRR5602284,0.6693073,0.33069274
C021,0.6680028,0.3319972
SRR5602256,0.66160274,0.3383973
SRR5602234,0.61171186,0.3882881
SRR5602210,0.5091614,0.49083862
S010,0.12573291,0.87426704
S280,0.6678085,0.33219156
S260,0.29121715,0.70878285
S020,0.66762125,0.33237875
SRR5602016,0.65990126,0.3400988
S180,0.67556,0.32444003
SRR5602145,0.56205064,0.43794933
