,root:Elder,root:Young
SRR5602201,0.5597628,0.44023725
SRR5602136,0.5939051,0.40609488
SRR3680072,0.5567987,0.44320124
SRR5602132,0.56994575,0.43005425
SRR3680065,0.4897773,0.51022273
SRR5602233,0.59228957,0.4077104
SRR5602262,0.30930963,0.69069046
SRR5602133,0.59508574,0.40491423
SRR5602281,0.4236187,0.5763813
SRR5602266,0.14220843,0.8577916
SRR5610010,0.58275765,0.41724238
SRR5602338,0.18006457,0.8199354
SRR5602017,0.6052801,0.39471996
SRR5602178,0.10052887,0.8994711
SRR5602098,0.20050566,0.7994943
SRR3680064,0.43411544,0.56588465
SRR3680043,0.5870612,0.41293874
SRR5602116,0.6040374,0.3959626
SRR5602057,0.5961314,0.40386868
SRR5602328,0.57441896,0.425581
SRR5602054,0.60403556,0.39596444
SRR5602172,0.54150957,0.45849043
SRR5601985,0.54685676,0.45314327
K108,0.6033309,0.3966691
SRR3679936,0.12294206,0.8770579
SRR5602093,0.53387046,0.4661295
SRR3679994,0.4850831,0.51491696
SRR5602232,0.5458258,0.45417416
SRR3679973,0.6040374,0.3959626
SRR3680080,0.59533757,0.40466246
C054,0.5409651,0.4590349
SRR5602248,0.2607849,0.73921514
SRR3680083,0.58251554,0.4174844
SRR3679983,0.5986382,0.40136176
SRR5602353,0.6031,0.39689997
SRR5601933,0.35644668,0.6435533
SRR5602151,0.6123908,0.38760924
K316,0.5235686,0.4764315
SRR3680086,0.5739941,0.4260059
SRR5602263,0.30942756,0.69057244
SRR5602330,0.59385586,0.4061442
SRR3680024,0.6040374,0.3959626
SRR5602271,0.5518039,0.4481961
SRR5602313,0.6040374,0.3959626
SRR5602270,0.21869643,0.7813036
SRR3680017,0.57698214,0.42301792
SRR5601934,0.6040374,0.3959626
SRR5610085,0.10126587,0.8987341
SRR3679975,0.60399723,0.39600283
SRR5602036,0.6040374,0.3959626
SRR5602094,0.601072,0.39892793
SRR5601926,0.5845666,0.41543338
SRR5602020,0.6040374,0.3959626
SRR5610008,0.12304183,0.87695813
SRR5602337,0.61273175,0.38726825
