,root:Elder,root:Young
SRR3680059,0.67864454,0.3213554
SRR3679963,0.67950183,0.32049814
SRR5601932,0.7280492,0.27195072
SRR5602076,0.13108061,0.8689193
SRR5602217,0.6148085,0.38519147
SRR5602306,0.25022456,0.74977547
SRR5602195,0.73383963,0.2661604
K119,0.25182992,0.7481701
SRR5601965,0.6681689,0.33183113
SRR5602280,0.1310899,0.86891013
SRR5602226,0.7352519,0.26474816
SRR5602060,0.7203312,0.27966884
SRR3680084,0.14283763,0.85716236
SRR5602158,0.695579,0.30442107
SRR5602097,0.23633827,0.76366174
SRR5602197,0.41507533,0.58492464
SRR5602181,0.72634923,0.27365074
SRR5601942,0.7325925,0.26740742
K301,0.4216128,0.5783872
SRR3679992,0.71884316,0.2811568
SRR5610011,0.5975282,0.40247172
SRR5602116,0.706036,0.29396406
SRR5601984,0.7114465,0.28855354
SRR5602185,0.7230984,0.2769016
SRR5602294,0.73345023,0.26654974
SRR3679929,0.21182312,0.78817683
SRR5602275,0.53237987,0.4676201
C011,0.604112,0.39588794
SRR5602101,0.706036,0.29396406
SRR5602311,0.7060312,0.29396877
SRR5602118,0.7035684,0.29643166
SRR5602323,0.73514843,0.26485163
SRR5602232,0.61878043,0.38121954
SRR5609970,0.71932703,0.28067297
SRR5602212,0.73532367,0.26467624
SRR3679973,0.13118333,0.8688166
SRR5601983,0.71808195,0.28191808
SRR5602095,0.706036,0.29396406
SRR3680067,0.13497257,0.8650274
SRR5602223,0.14339082,0.8566092
SRR3679969,0.69583756,0.3041624
SRR5602175,0.6669523,0.3330477
SRR5602267,0.1820203,0.81797975
SRR3680086,0.7074249,0.29257512
SRR5602114,0.714786,0.285214
SRR5602312,0.72393554,0.2760645
SRR5601934,0.706036,0.29396406
SRR3680070,0.7350206,0.26497942
SRR5602148,0.62649465,0.37350532
K105,0.71199244,0.28800762
SRR3679967,0.6648087,0.33519134
SRR3680048,0.6134163,0.38658372
SRR5601986,0.62295246,0.37704754
SRR5602332,0.723369,0.27663094
SRR5602264,0.72375673,0.27624333
