,root:Elder,root:Young
K306,0.4860167,0.5139833
SRR5601925,0.10987911,0.8901209
SRR5602201,0.57537025,0.42462972
SRR3680042,0.57575595,0.42424408
SRR5602136,0.5756644,0.42433563
SRR5602217,0.5750877,0.42491227
SRR5602008,0.5757863,0.4242137
SRR3680065,0.08115189,0.9188481
SRR5602018,0.0526676,0.94733244
SRR5602140,0.18681571,0.81318426
SRR3679990,0.09345068,0.9065493
SRR3680045,0.06532009,0.93467987
SRR5602280,0.063963704,0.9360362
SRR5602202,0.23960355,0.7603964
SRR5602266,0.06756066,0.93243927
SRR3680084,0.043331034,0.9566689
SRR5601990,0.57615936,0.4238406
SRR5602302,0.17497195,0.82502806
SRR5602192,0.22294301,0.77705705
SRR5602196,0.57615685,0.42384318
SRR3680043,0.11113591,0.8888641
SRR5602097,0.50595313,0.49404687
SRR5602197,0.10069395,0.89930606
SRR5601992,0.10053932,0.89946073
SRR5602011,0.07823842,0.9217616
SRR5602287,0.57671666,0.4232833
SRR5602116,0.55161256,0.4483874
SRR5602057,0.079234384,0.9207657
SRR5602328,0.3439747,0.65602523
SRR5602294,0.57598364,0.42401636
SRR5602354,0.57605475,0.4239453
SRR5602205,0.07814849,0.9218515
SRR3680093,0.09671067,0.9032894
SRR3679979,0.57615995,0.42384005
C054,0.39520505,0.6047949
K124,0.061097708,0.9389023
SRR3680067,0.10690047,0.89309955
SRR3679969,0.10545288,0.89454716
SRR5602175,0.16263409,0.8373659
SRR3679991,0.10049859,0.8995014
SRR3679971,0.09748221,0.9025178
SRR5602096,0.07080478,0.9291952
SRR3679945,0.08720251,0.9127975
SRR3680024,0.029067077,0.9709329
SRR5602271,0.029596172,0.9704038
SRR5601934,0.57616013,0.42383987
SRR5602204,0.09145649,0.9085435
SRR5601924,0.07864131,0.9213587
SRR5602246,0.57604635,0.42395365
SRR3679975,0.57616013,0.42383987
SRR5602157,0.5758365,0.42416352
SRR3679967,0.074703515,0.9252964
SRR5602094,0.57616013,0.42383987
SRR5602337,0.5761483,0.4238517
SRR5602025,0.084153764,0.91584617
