,root:Elder,root:Young
SRR5602230,0.5303876,0.4696124
SRR5602147,0.5439232,0.4560768
SRR5601981,0.28655097,0.713449
SRR5602195,0.56488705,0.43511298
SRR5602233,0.30136254,0.6986374
SRR5602296,0.2984049,0.7015951
SRR5601931,0.31344402,0.686556
SRR5602266,0.30583718,0.69416285
SRR5602117,0.5172657,0.48273438
SRR5602183,0.5455841,0.454416
SRR5602342,0.55566764,0.4443323
SRR5602224,0.5173201,0.48267993
SRR5602017,0.56771505,0.43228495
SRR5602098,0.2825254,0.7174746
C024,0.043484002,0.956516
SRR5602347,0.51335776,0.48664227
SRR5602215,0.06346545,0.9365345
SRR5601942,0.35783938,0.6421607
K100,0.39413768,0.6058624
SRR5602116,0.028676925,0.971323
SRR5601984,0.2935141,0.7064859
SRR5602293,0.15601864,0.8439814
SRR5602328,0.48159832,0.5184016
SRR5602354,0.5500923,0.44990775
SRR5602336,0.5257038,0.4742962
SRR5602031,0.40323058,0.5967694
SRR5602289,0.57013893,0.4298611
SRR5602101,0.028676925,0.971323
SRR5602317,0.03739461,0.96260536
SRR5602058,0.32892448,0.6710755
SRR5602139,0.56533074,0.4346693
SRR5602034,0.33414695,0.665853
SRR5602022,0.28856197,0.71143806
SRR5602232,0.39523077,0.60476923
SRR3680080,0.568498,0.43150195
SRR3679976,0.32962307,0.67037684
SRR3679969,0.32070932,0.67929065
SRR3679991,0.28557503,0.71442497
SRR3680046,0.53868335,0.46131667
SRR3680035,0.28955507,0.7104449
SRR5602271,0.028676925,0.971323
SRR5602231,0.57058555,0.4294145
SRR3680058,0.56684524,0.43315476
SRR5602203,0.53824574,0.4617543
SRR3680017,0.2911992,0.7088008
SRR5602123,0.028676925,0.971323
SRR5602148,0.5169236,0.48307648
SRR5602331,0.028676925,0.971323
SRR5602157,0.5321304,0.4678696
SRR5602174,0.56076664,0.43923336
SRR5602020,0.50824827,0.4917517
SRR5610008,0.50140864,0.49859136
SRR3680028,0.5144231,0.48557693
SRR3680002,0.31890738,0.68109256
SRR5609969,0.50140864,0.49859136
