,root:Elder,root:Young
S320,0.43752494,0.5624751
S290,0.42416117,0.5758389
SRR5602345,0.57510066,0.42489934
S330,0.5752487,0.42475122
SRR5602125,0.43245605,0.5675439
SRR5602220,0.57403284,0.42596716
S050,0.3774772,0.6225228
S080,0.57526475,0.42473522
SRR5602155,0.5745518,0.42544824
SRR5602193,0.26845542,0.7315446
SRR5602335,0.57403725,0.42596275
SRR5602119,0.054789547,0.9452105
S150,0.028865682,0.97113436
SRR5602179,0.5444541,0.4555459
SRR3679961,0.57804585,0.42195418
SRR5602134,0.5746116,0.4253884
S130,0.41756663,0.5824334
S200,0.5742052,0.42579472
S210,0.45341712,0.5465829
SRR5602290,0.33111063,0.66888934
SRR5602138,0.046866667,0.9531333
C052,0.5752332,0.42476675
C012,0.56627566,0.4337243
SRR5602168,0.030915959,0.9690841
SRR5602159,0.064799726,0.9352003
SRR5602160,0.57403296,0.425967
SRR5602010,0.5752394,0.42476055
C010,0.43096197,0.5690381
S240,0.4325214,0.5674786
S030,0.57483566,0.42516437
SRR5602324,0.043200824,0.9567992
SRR3679980,0.57526475,0.42473522
SRR5602349,0.4932426,0.5067574
S110,0.5742154,0.42578456
SRR5602182,0.5752637,0.42473635
S100,0.41461235,0.58538765
C042,0.3896094,0.61039054
SRR5602351,0.575248,0.424752
SRR5602333,0.43139714,0.56860286
S220,0.57933,0.42067006
SRR5602092,0.051986706,0.94801325
S120,0.5740416,0.42595837
SRR5602260,0.5740612,0.4259388
SRR5602284,0.575254,0.42474595
C021,0.5752645,0.42473546
SRR5602256,0.57501453,0.42498547
SRR5602234,0.0972558,0.90274423
SRR5602210,0.57674575,0.42325428
S010,0.40543395,0.59456605
S280,0.57510716,0.42489284
S260,0.5781539,0.4218461
S020,0.56143725,0.43856272
SRR5602016,0.57846075,0.42153928
S180,0.57526195,0.4247381
SRR5602145,0.20718092,0.7928191
