,root:Elder,root:Young
SRR3680059,0.48946023,0.51053977
SRR3679963,0.29952955,0.70047045
SRR5601932,0.520657,0.479343
SRR5602076,0.03608885,0.9639111
SRR5602217,0.35470912,0.64529085
SRR5602306,0.34110454,0.6588955
SRR5602195,0.54030323,0.45969677
K119,0.51456887,0.48543113
SRR5601965,0.31336918,0.68663085
SRR5602280,0.03618643,0.96381354
SRR5602226,0.16024227,0.83975774
SRR5602060,0.503208,0.49679208
SRR3680084,0.42094445,0.57905555
SRR5602158,0.42547646,0.57452357
SRR5602097,0.045156673,0.95484334
SRR5602197,0.3367743,0.6632257
SRR5602181,0.5469334,0.45306653
SRR5601942,0.47994447,0.52005553
K301,0.36242187,0.6375781
SRR3679992,0.49624822,0.5037518
SRR5610011,0.057723247,0.9422767
SRR5602116,0.028621033,0.9713789
SRR5601984,0.47825554,0.5217445
SRR5602185,0.03986673,0.9601333
SRR5602294,0.50651,0.49348995
SRR3679929,0.30788106,0.69211894
SRR5602275,0.3634793,0.6365207
C011,0.317009,0.682991
SRR5602101,0.028621033,0.9713789
SRR5602311,0.028621033,0.9713789
SRR5602118,0.0554749,0.9445251
SRR5602323,0.55066776,0.44933224
SRR5602232,0.51202726,0.4879728
SRR5609970,0.049076885,0.9509231
SRR5602212,0.11022036,0.88977957
SRR3679973,0.028621033,0.9713789
SRR5601983,0.061334506,0.93866557
SRR5602095,0.028621033,0.9713789
SRR3680067,0.42224777,0.57775223
SRR5602223,0.27644962,0.7235504
SRR3679969,0.34908766,0.65091234
SRR5602175,0.5236947,0.47630525
SRR5602267,0.31495968,0.68504035
SRR3680086,0.36102736,0.63897264
SRR5602114,0.3632961,0.6367039
SRR5602312,0.5014091,0.49859083
SRR5601934,0.45818818,0.5418119
SRR3680070,0.41670159,0.5832984
SRR5602148,0.5225745,0.47742555
K105,0.42238206,0.57761794
SRR3679967,0.3015838,0.69841623
SRR3680048,0.30754414,0.6924559
SRR5601986,0.028621033,0.9713789
SRR5602332,0.08233271,0.9176673
SRR5602264,0.5214174,0.47858265
