,root:Elder,root:Young
S320,0.04046346,0.95953655
S290,0.09297721,0.90702283
SRR5602345,0.568291,0.431709
S330,0.56931806,0.43068194
SRR5602125,0.5047551,0.49524495
SRR5602220,0.5683247,0.43167523
S050,0.061698478,0.9383015
S080,0.56934154,0.43065843
SRR5602155,0.56809676,0.43190318
SRR5602193,0.3909334,0.6090666
SRR5602335,0.5725904,0.4274096
SRR5602119,0.07253744,0.9274626
S150,0.029323345,0.97067666
SRR5602179,0.3723455,0.62765443
SRR3679961,0.56401825,0.43598175
SRR5602134,0.56809306,0.4319069
S130,0.09280752,0.9071925
S200,0.5650977,0.4349023
S210,0.029930841,0.97006917
SRR5602290,0.028725585,0.97127444
SRR5602138,0.11868738,0.88131267
C052,0.56925315,0.4307468
C012,0.5437546,0.45624548
SRR5602168,0.043320492,0.9566795
SRR5602159,0.1961695,0.8038305
SRR5602160,0.5699699,0.4300301
SRR5602010,0.5691987,0.43080127
C010,0.081108786,0.91889125
S240,0.0408692,0.9591308
S030,0.56863725,0.43136275
SRR5602324,0.11546549,0.88453454
SRR3679980,0.028725585,0.97127444
SRR5602349,0.40121913,0.5987809
S110,0.52034765,0.47965237
SRR5602182,0.5693337,0.43066633
S100,0.36643612,0.63356394
C042,0.115116715,0.88488334
SRR5602351,0.569244,0.43075594
SRR5602333,0.05845613,0.9415439
S220,0.5338674,0.46613258
SRR5602092,0.09982,0.90018
S120,0.5682513,0.43174866
SRR5602260,0.53220326,0.46779674
SRR5602284,0.5689676,0.43103236
C021,0.13578573,0.86421424
SRR5602256,0.5715376,0.42846236
SRR5602234,0.20064132,0.79935867
SRR5602210,0.5725247,0.42747524
S010,0.5718104,0.42818958
S280,0.5690061,0.4309939
S260,0.5680777,0.43192235
S020,0.22145775,0.7785422
SRR5602016,0.5549685,0.44503155
S180,0.5693274,0.43067253
SRR5602145,0.05880694,0.94119304
