,root:Elder,root:Young
S320,0.030818118,0.96918184
S290,0.054285973,0.945714
SRR5602345,0.22046503,0.77953494
S330,0.051932704,0.94806737
SRR5602125,0.030485405,0.9695146
SRR5602220,0.4140294,0.5859706
S050,0.04802013,0.95197994
S080,0.028620778,0.9713793
SRR5602155,0.5695735,0.43042645
SRR5602193,0.52449447,0.47550556
SRR5602335,0.5503174,0.44968262
SRR5602119,0.49820095,0.501799
S150,0.028767688,0.9712323
SRR5602179,0.51294166,0.4870584
SRR3679961,0.54962635,0.4503737
SRR5602134,0.5688402,0.43115976
S130,0.053446535,0.9465535
S200,0.3991326,0.6008674
S210,0.02897498,0.971025
SRR5602290,0.066117406,0.9338826
SRR5602138,0.534159,0.46584105
C052,0.49646693,0.503533
C012,0.059199248,0.94080067
SRR5602168,0.033917207,0.9660828
SRR5602159,0.5336379,0.46636215
SRR5602160,0.55686426,0.44313568
SRR5602010,0.56727064,0.4327293
C010,0.04304096,0.956959
S240,0.0295293,0.9704707
S030,0.059374657,0.94062537
SRR5602324,0.53198963,0.46801034
SRR3679980,0.028620778,0.9713793
SRR5602349,0.5217445,0.4782555
S110,0.1287125,0.8712875
SRR5602182,0.5665833,0.43341675
S100,0.05935939,0.9406407
C042,0.040230077,0.9597699
SRR5602351,0.56724036,0.4327596
SRR5602333,0.03844136,0.96155864
S220,0.51809025,0.48190975
SRR5602092,0.5182994,0.48170063
S120,0.53092873,0.46907124
SRR5602260,0.24337618,0.7566238
SRR5602284,0.46766248,0.5323375
C021,0.03623294,0.96376705
SRR5602256,0.22811438,0.7718857
SRR5602234,0.51911837,0.4808817
SRR5602210,0.5315286,0.46847132
S010,0.038567618,0.9614324
S280,0.57020044,0.42979956
S260,0.06337857,0.9366214
S020,0.509327,0.49067307
SRR5602016,0.53796947,0.46203053
S180,0.5670249,0.43297505
SRR5602145,0.29735038,0.70264965
