,root:Elder,root:Young
SRR3680059,0.42315876,0.57684124
SRR5601925,0.18368126,0.81631875
SRR5602136,0.5307378,0.46926224
SRR5602008,0.53655064,0.4634494
SRR5602140,0.33409715,0.6659028
SRR3679990,0.28383514,0.7161649
SRR5602343,0.34761778,0.6523822
SRR5602183,0.53333914,0.4666609
SRR5601990,0.16887157,0.8311284
SRR5602158,0.32280582,0.6771942
SRR5602341,0.5014091,0.49859083
SRR5602178,0.040787537,0.9592124
SRR5602184,0.23533493,0.76466507
SRR5602215,0.06207581,0.93792415
SRR5601992,0.21773516,0.7822649
SRR5601984,0.30899134,0.6910086
SRR5602293,0.18981488,0.81018513
SRR5602186,0.057689812,0.94231015
SRR5602057,0.30042946,0.69957054
SRR3680079,0.5408304,0.4591696
SRR3680085,0.5468064,0.45319366
SRR5602304,0.028621718,0.97137827
SRR3679930,0.20412663,0.79587334
SRR5602035,0.23992415,0.7600758
C048,0.5391081,0.4608919
SRR5602022,0.20190856,0.7980914
SRR5602118,0.11790252,0.88209754
SRR5602026,0.33846983,0.66153014
SRR3679994,0.1868104,0.8131896
SRR5609970,0.3579759,0.64202404
SRR5602014,0.18487915,0.8151208
SRR3680080,0.5450219,0.4549781
SRR3679976,0.33989456,0.6601054
SRR5602248,0.45631438,0.54368556
SRR3680083,0.530046,0.469954
SRR3679971,0.18923111,0.8107689
K316,0.06358758,0.9364124
SRR5802183,0.058997367,0.9410026
SRR3680046,0.55201596,0.44798398
SRR5602066,0.13743936,0.8625607
C018,0.46832117,0.5316788
C002,0.11041159,0.8895884
SRR5601934,0.43216935,0.5678306
SRR5602204,0.22077167,0.7792283
SRR5601924,0.30635887,0.69364107
SRR3679968,0.5429831,0.45701686
SRR5602285,0.111987144,0.8880128
SRR5602012,0.47932348,0.5206765
SRR5601986,0.4511088,0.5488911
SRR5602332,0.50638413,0.49361584
SRR5602121,0.26034814,0.73965186
SRR5602315,0.21489598,0.78510404
SRR5602025,0.18610348,0.8138965
SRR3680039,0.09747334,0.9025267
SRR5602253,0.2736787,0.7263214
