,root:Elder,root:Young
S320,0.658798,0.341202
S290,0.643834,0.35616598
SRR5602345,0.66024625,0.33975375
S330,0.1217085,0.87829155
SRR5602125,0.116745226,0.88325477
SRR5602220,0.5889845,0.41101548
S050,0.059779238,0.9402207
S080,0.6603368,0.33966324
SRR5602155,0.66005045,0.33994958
SRR5602193,0.35268047,0.6473195
SRR5602335,0.65022415,0.34977585
SRR5602119,0.47966844,0.5203315
S150,0.033609387,0.9663906
SRR5602179,0.6603368,0.33966324
SRR3679961,0.48675767,0.51324236
SRR5602134,0.6633705,0.3366295
S130,0.31860498,0.68139505
S200,0.6598371,0.34016284
S210,0.036298044,0.9637019
SRR5602290,0.66032624,0.3396738
SRR5602138,0.53191644,0.46808365
C052,0.65984136,0.3401586
C012,0.40528777,0.59471226
SRR5602168,0.120658115,0.8793419
SRR5602159,0.612875,0.38712502
SRR5602160,0.65036994,0.34963006
SRR5602010,0.66019416,0.3398058
C010,0.50224406,0.49775597
S240,0.31524873,0.6847513
S030,0.0646432,0.9353568
SRR5602324,0.63046086,0.3695392
SRR3679980,0.6603368,0.33966324
SRR5602349,0.2736315,0.7263685
S110,0.11901803,0.880982
SRR5602182,0.6601929,0.33980706
S100,0.65979725,0.34020278
C042,0.056827933,0.94317204
SRR5602351,0.6607129,0.33928713
SRR5602333,0.1799169,0.8200831
S220,0.66020644,0.33979356
SRR5602092,0.62658954,0.37341043
S120,0.6517981,0.3482019
SRR5602260,0.66033643,0.33966357
SRR5602284,0.65988284,0.3401172
C021,0.6603368,0.33966324
SRR5602256,0.21529712,0.7847029
SRR5602234,0.46730003,0.53269994
SRR5602210,0.1849733,0.81502664
S010,0.086011,0.91398895
S280,0.6572757,0.3427244
S260,0.16458665,0.8354134
S020,0.6583464,0.34165353
SRR5602016,0.65405595,0.34594402
S180,0.6623559,0.33764407
SRR5602145,0.4632575,0.53674257
