,root:Elder,root:Young
K106,0.58924055,0.41075948
SRR3679963,0.6049892,0.39501083
SRR3680042,0.470803,0.529197
SRR3680016,0.12290533,0.8770947
SRR5601967,0.29860237,0.7013976
SRR5602280,0.1035738,0.89642626
SRR5602133,0.6118854,0.38811457
SRR5602173,0.5226892,0.47731078
SRR5602117,0.6127579,0.3872421
SRR5602183,0.46633533,0.5336647
SRR5602327,0.61379313,0.38620684
SRR5602261,0.27707216,0.7229278
SRR5602338,0.17681447,0.82318556
SRR5602302,0.5973533,0.40264678
SRR5602255,0.5736296,0.42637038
SRR5602192,0.124094084,0.87590593
SRR5602347,0.6103525,0.38964754
SRR5602184,0.5110533,0.48894665
SRR5602097,0.08872684,0.91127324
SRR5602215,0.107141756,0.89285827
SRR3680031,0.59378034,0.4062197
K100,0.6124321,0.38756785
SRR5602199,0.60369676,0.3963032
SRR5602186,0.19083847,0.8091615
SRR5602249,0.10334137,0.8966586
SRR3680079,0.60634446,0.39365557
SRR3679929,0.2949437,0.7050563
SRR5602354,0.59803814,0.40196186
SRR5602154,0.5914008,0.4085991
SRR5602172,0.5593572,0.4406427
SRR3679974,0.5346608,0.46533918
SRR3679989,0.5985327,0.40146735
SRR5601985,0.54183304,0.458167
SRR5602304,0.545857,0.454143
SRR5602317,0.61175877,0.38824126
SRR3680093,0.1585284,0.8414716
SRR5602169,0.6130753,0.38692474
SRR5602232,0.5785544,0.42144564
SRR5601928,0.5930226,0.40697747
SRR5602286,0.6070036,0.39299637
SRR3680067,0.14085846,0.8591415
SRR5602267,0.29338247,0.7066175
SRR3679988,0.6087104,0.39128962
SRR5602312,0.5880401,0.4119599
SRR5602123,0.100129224,0.89987075
SRR5602285,0.606794,0.39320603
SRR5602214,0.6130685,0.38693148
SRR5602012,0.10334131,0.8966587
SRR5602187,0.115926005,0.88407403
SRR5602331,0.100129224,0.89987075
SRR5602157,0.5347088,0.46529117
SRR5602174,0.24835443,0.75164557
SRR3679967,0.5539591,0.44604087
SRR5602337,0.6123006,0.38769943
SRR5602025,0.5538961,0.44610387
