,root:Elder,root:Young
K113,0.104762815,0.8952372
SRR3680078,0.12062101,0.879379
SRR3680042,0.56651455,0.4334854
SRR5602217,0.41574705,0.58425295
SRR5602195,0.6145618,0.3854382
SRR5602008,0.61504775,0.38495228
SRR5602296,0.17475209,0.82524794
SRR3680045,0.2618115,0.7381885
SRR3679946,0.11969762,0.88030237
SRR5602342,0.6162615,0.3837385
SRR5602135,0.16470754,0.83529246
SRR5602158,0.53803474,0.4619653
SRR5610012,0.61653465,0.38346535
SRR5602273,0.102327175,0.89767283
SRR5602021,0.46766675,0.53233325
SRR5602196,0.47957075,0.52042925
SRR5602184,0.58566797,0.4143321
SRR5602011,0.5433748,0.4566252
SRR5602199,0.5988166,0.4011835
SRR5602207,0.5915647,0.4084353
SRR5602185,0.60535765,0.39464235
SRR5602186,0.5221821,0.4778179
SRR5602328,0.5358132,0.46418682
SRR5602249,0.10146896,0.8985311
SRR5602124,0.37458175,0.62541825
SRR5602172,0.533775,0.466225
K108,0.60526145,0.39473858
SRR5602139,0.6053293,0.39467075
SRR3680093,0.10288269,0.89711726
SRR5602340,0.61378825,0.38621178
SRR5602212,0.6056309,0.39436918
SRR3680067,0.10617871,0.89382136
SRR5602320,0.10388239,0.8961176
SRR3679998,0.5980853,0.40191475
SRR5602152,0.44165158,0.5583484
SRR5602114,0.6020892,0.39791083
SRR5602194,0.10146896,0.8985311
SRR5601988,0.60502714,0.39497292
SRR5602330,0.6089656,0.39103445
SRR5602247,0.46103272,0.5389673
SRR5602203,0.6056308,0.3943692
SRR5602218,0.52815163,0.4718484
SRR3680070,0.5471802,0.4528198
SRR5601924,0.4330641,0.5669359
SRR5601989,0.5964292,0.40357077
SRR5602257,0.24509922,0.75490075
SRR5602246,0.14462748,0.8553725
K105,0.60031986,0.39968017
SRR5602174,0.60367346,0.39632654
SRR5601986,0.10146902,0.89853096
SRR5602020,0.6056319,0.3943681
SRR5610008,0.21633089,0.7836691
SRR5602315,0.21390565,0.78609437
K125,0.102323234,0.89767677
SRR5609969,0.6029145,0.3970855
