,root:Elder,root:Young
S320,0.031073313,0.9689267
S290,0.05631101,0.943689
SRR5602345,0.56178236,0.43821767
S330,0.07336636,0.92663366
SRR5602125,0.030947268,0.96905273
SRR5602220,0.36070862,0.63929135
S050,0.060332146,0.9396679
S080,0.028620778,0.9713793
SRR5602155,0.562786,0.43721396
SRR5602193,0.5137915,0.48620847
SRR5602335,0.5338521,0.4661479
SRR5602119,0.49150938,0.5084906
S150,0.02895827,0.97104174
SRR5602179,0.5099722,0.49002787
SRR3679961,0.5314543,0.46854565
SRR5602134,0.5634277,0.43657225
S130,0.045254417,0.95474565
S200,0.2914995,0.7085005
S210,0.029676756,0.9703232
SRR5602290,0.028620778,0.9713793
SRR5602138,0.5206149,0.47938502
C052,0.55739486,0.44260517
C012,0.060431197,0.93956876
SRR5602168,0.03613028,0.9638697
SRR5602159,0.51732296,0.48267704
SRR5602160,0.5454391,0.45456088
SRR5602010,0.5698343,0.43016568
C010,0.042385343,0.9576147
S240,0.029564068,0.9704359
S030,0.20916188,0.7908381
SRR5602324,0.5195361,0.48046398
SRR3679980,0.028620778,0.9713793
SRR5602349,0.5115444,0.48845556
S110,0.39511654,0.60488343
SRR5602182,0.56885314,0.4311469
S100,0.059811078,0.9401889
C042,0.07212847,0.9278715
SRR5602351,0.5702206,0.4297794
SRR5602333,0.03883007,0.96116996
S220,0.5130378,0.48696226
SRR5602092,0.5118642,0.4881359
S120,0.51409376,0.48590627
SRR5602260,0.5014091,0.49859083
SRR5602284,0.5688745,0.4311255
C021,0.24920471,0.7507953
SRR5602256,0.22859676,0.77140325
SRR5602234,0.5098353,0.49016467
SRR5602210,0.5169849,0.48301512
S010,0.03902613,0.96097386
S280,0.56896335,0.4310366
S260,0.051334295,0.94866574
S020,0.48769614,0.5123039
SRR5602016,0.5271252,0.47287482
S180,0.5693191,0.43068078
SRR5602145,0.3986843,0.60131574
