,root:Elder,root:Young
K106,0.74998665,0.2500134
SRR5601925,0.7572367,0.2427632
SRR5602136,0.75515026,0.24484967
SRR5602217,0.48757994,0.51242006
SRR5602132,0.70608395,0.29391602
SRR5602233,0.75198257,0.24801745
SRR5601965,0.6858828,0.3141172
SRR5601967,0.1636368,0.83636326
SRR5602224,0.19619326,0.8038067
SRR5602143,0.17594364,0.8240564
SRR5602017,0.7671678,0.23283218
SRR5602316,0.5537323,0.44626775
C024,0.7600866,0.23991343
SRR5602215,0.14879645,0.8512035
SRR5602130,0.20845823,0.7915418
SRR5602181,0.77281106,0.22718894
C007,0.15800299,0.84199697
SRR5601942,0.7374441,0.2625559
SRR5602057,0.7419396,0.2580604
SRR5602304,0.74852026,0.25147977
SRR5602191,0.71425325,0.28574675
SRR5602035,0.7483434,0.25165653
SRR3679936,0.2014248,0.7985752
SRR5602022,0.743671,0.25632903
SRR5602169,0.76030535,0.23969465
SRR5602153,0.22748065,0.7725193
SRR3679973,0.76030535,0.23969465
SRR3680080,0.7693676,0.2306324
SRR3679976,0.21079656,0.7892034
SRR5602286,0.76865804,0.23134197
SRR5602115,0.7547352,0.24526486
SRR5602166,0.74888736,0.25111267
SRR3680067,0.14765874,0.85234123
SRR5602223,0.1539194,0.8460806
SRR3679983,0.7631924,0.23680757
SRR5602175,0.7562993,0.24370071
SRR3680063,0.7492054,0.2507946
SRR5602213,0.15472594,0.8452741
SRR5602312,0.7714237,0.22857624
SRR5602247,0.22914667,0.77085334
SRR5602313,0.7603022,0.23969783
SRR5602270,0.4809199,0.5190801
C002,0.14740813,0.8525919
SRR5602123,0.7602449,0.2397551
SRR5602218,0.74300134,0.25699863
SRR5602189,0.7600244,0.23997551
SRR5602177,0.76030535,0.23969465
SRR5601989,0.772218,0.22778197
SRR5602285,0.70383984,0.29616013
SRR5602214,0.7603042,0.23969582
SRR5602157,0.76419914,0.23580089
SRR5602029,0.76993006,0.23006992
SRR3680028,0.16009559,0.83990437
K125,0.14699729,0.8530027
SRR5602165,0.75407463,0.24592541
