,root:Elder,root:Young
S320,0.09625903,0.903741
S290,0.4900496,0.50995034
SRR5602345,0.574032,0.4259679
S330,0.57412696,0.42587307
SRR5602125,0.43333426,0.56666577
SRR5602220,0.57299644,0.42700353
S050,0.04464142,0.95535856
S080,0.574128,0.42587203
SRR5602155,0.5734762,0.4265238
SRR5602193,0.513477,0.48652306
SRR5602335,0.5754301,0.42456988
SRR5602119,0.41889155,0.5811084
S150,0.02913244,0.9708675
SRR5602179,0.574128,0.42587203
SRR3679961,0.56598717,0.43401286
SRR5602134,0.5734962,0.42650375
S130,0.177919,0.82208097
S200,0.5765618,0.4234382
S210,0.029345525,0.97065455
SRR5602290,0.46892503,0.53107494
SRR5602138,0.44580016,0.5541999
C052,0.5741201,0.4258799
C012,0.550317,0.44968304
SRR5602168,0.033030726,0.96696925
SRR5602159,0.17087884,0.8291211
SRR5602160,0.5730226,0.4269774
SRR5602010,0.5741179,0.42588213
C010,0.49197024,0.50802976
S240,0.18418999,0.81581
S030,0.574128,0.42587203
SRR5602324,0.42392346,0.5760765
SRR3679980,0.5377466,0.46225345
SRR5602349,0.55459285,0.44540724
S110,0.4851933,0.5148067
SRR5602182,0.5741279,0.42587212
S100,0.56022704,0.439773
C042,0.05442833,0.94557166
SRR5602351,0.5741238,0.4258762
SRR5602333,0.5559408,0.4440592
S220,0.51254153,0.4874585
SRR5602092,0.5519469,0.44805318
S120,0.5733714,0.42662868
SRR5602260,0.5604766,0.4395234
SRR5602284,0.5741132,0.42588687
C021,0.02969022,0.97030985
SRR5602256,0.5743593,0.42564067
SRR5602234,0.33322552,0.66677445
SRR5602210,0.5744487,0.42555124
S010,0.5734744,0.42652553
S280,0.5741159,0.42588413
S260,0.5737894,0.42621058
S020,0.52527857,0.47472152
SRR5602016,0.5784194,0.42158067
S180,0.57412773,0.4258722
SRR5602145,0.13020934,0.8697906
