,root:Elder,root:Young
S320,0.03132695,0.96867305
S290,0.058974274,0.9410257
SRR5602345,0.43171343,0.56828654
S330,0.048141357,0.9518586
SRR5602125,0.030345663,0.9696544
SRR5602220,0.19938315,0.80061686
S050,0.054139484,0.9458605
S080,0.02862089,0.97137916
SRR5602155,0.5545596,0.44544035
SRR5602193,0.40677086,0.59322906
SRR5602335,0.5344789,0.4655211
SRR5602119,0.3578464,0.6421536
S150,0.028915426,0.97108454
SRR5602179,0.02862089,0.97137916
SRR3679961,0.51152205,0.48847792
SRR5602134,0.5383125,0.46168745
S130,0.046853837,0.95314616
S200,0.2526398,0.74736017
S210,0.028903412,0.9710966
SRR5602290,0.040001757,0.95999825
SRR5602138,0.2818649,0.7181351
C052,0.30922282,0.69077724
C012,0.051225457,0.9487745
SRR5602168,0.039661262,0.9603388
SRR5602159,0.31567416,0.6843259
SRR5602160,0.5119725,0.48802754
SRR5602010,0.5673275,0.43267244
C010,0.04285298,0.95714706
S240,0.029548882,0.9704512
S030,0.061691567,0.9383085
SRR5602324,0.27145854,0.72854143
SRR3679980,0.02862089,0.97137916
SRR5602349,0.5223327,0.47766724
S110,0.23225562,0.7677444
SRR5602182,0.5014091,0.49859083
S100,0.06213383,0.93786615
C042,0.042487405,0.9575126
SRR5602351,0.55789846,0.44210148
SRR5602333,0.040433764,0.9595663
S220,0.50370896,0.49629104
SRR5602092,0.3982321,0.6017679
S120,0.25800502,0.741995
SRR5602260,0.3048351,0.69516486
SRR5602284,0.50299,0.49700996
C021,0.56934506,0.43065497
SRR5602256,0.16869977,0.8313003
SRR5602234,0.37175548,0.6282445
SRR5602210,0.48069742,0.5193026
S010,0.03961776,0.96038216
S280,0.46466604,0.53533393
S260,0.047793865,0.9522061
S020,0.5109406,0.4890593
SRR5602016,0.50496304,0.49503693
S180,0.5014091,0.49859083
SRR5602145,0.18468198,0.815318
