,root:Elder,root:Young
S320,0.03310259,0.9668975
S290,0.0649846,0.93501544
SRR5602345,0.5158088,0.48419112
S330,0.17772236,0.8222776
SRR5602125,0.031821005,0.96817905
SRR5602220,0.36544204,0.634558
S050,0.063674524,0.93632543
S080,0.02862161,0.9713784
SRR5602155,0.5357491,0.46425095
SRR5602193,0.47463536,0.5253646
SRR5602335,0.540168,0.45983198
SRR5602119,0.20529869,0.79470134
S150,0.029050797,0.97094923
SRR5602179,0.5091494,0.4908506
SRR3679961,0.5135393,0.48646072
SRR5602134,0.5342254,0.46577457
S130,0.055190034,0.94481
S200,0.51344216,0.48655778
S210,0.029204113,0.9707958
SRR5602290,0.02862161,0.9713784
SRR5602138,0.22941975,0.7705803
C052,0.5014091,0.49859083
C012,0.07213361,0.9278664
SRR5602168,0.03914381,0.9608562
SRR5602159,0.2981186,0.70188135
SRR5602160,0.5154899,0.48451015
SRR5602010,0.55533624,0.44466376
C010,0.051259175,0.94874084
S240,0.030618783,0.9693812
S030,0.4752225,0.5247775
SRR5602324,0.19106838,0.80893165
SRR3679980,0.02862161,0.9713784
SRR5602349,0.50756127,0.4924388
S110,0.32069328,0.67930675
SRR5602182,0.53764856,0.4623514
S100,0.08204584,0.9179541
C042,0.045666073,0.95433396
SRR5602351,0.5496132,0.45038682
SRR5602333,0.043307845,0.95669216
S220,0.508158,0.4918419
SRR5602092,0.24601671,0.7539833
S120,0.44832096,0.551679
SRR5602260,0.4726028,0.5273972
SRR5602284,0.55460113,0.44539884
C021,0.43224174,0.56775826
SRR5602256,0.30082503,0.699175
SRR5602234,0.29846206,0.70153797
SRR5602210,0.50375867,0.49624133
S010,0.049137983,0.950862
S280,0.5091281,0.49087188
S260,0.09151094,0.90848905
S020,0.41998103,0.580019
SRR5602016,0.5252619,0.47473812
S180,0.5248857,0.4751143
SRR5602145,0.109785646,0.8902143
