,root:Elder,root:Young
SRR3680059,0.53471434,0.46528572
SRR5602278,0.21143539,0.78856456
SRR3679963,0.5920607,0.40793929
SRR5602306,0.15886435,0.8411357
SRR5602018,0.11867241,0.88132757
SRR5602224,0.0592658,0.9407342
SRR5602302,0.5992644,0.4007356
SRR5602198,0.60889226,0.39110777
SRR3680064,0.51881117,0.48118883
C024,0.5994054,0.4005946
SRR5602011,0.51035225,0.48964775
SRR5602005,0.5995435,0.4004565
SRR5602199,0.59931076,0.4006893
SRR5602293,0.5850071,0.41499296
SRR5602294,0.59873515,0.40126488
SRR3680079,0.6097144,0.39028558
SRR5602122,0.40983328,0.59016675
SRR5602154,0.599787,0.40021303
SRR5602141,0.59925425,0.40074578
SRR3680085,0.6081745,0.39182556
SRR5610014,0.22947279,0.7705272
C011,0.1927664,0.80723363
SRR5602317,0.5896241,0.4103759
SRR5602023,0.5919863,0.40801373
K108,0.5995272,0.40047282
SRR5602292,0.5304671,0.46953294
SRR3679936,0.18365642,0.8163436
SRR5602169,0.5995435,0.4004565
SRR3679976,0.47551882,0.5244812
SRR5601983,0.6031093,0.3968907
SRR5602248,0.42958197,0.57041806
SRR5602320,0.10360474,0.8963952
SRR5602223,0.5754834,0.42451665
SRR3679969,0.59391373,0.40608627
SRR5602353,0.6088164,0.3911836
SRR5602151,0.5822239,0.4177761
SRR3679991,0.58571756,0.4142825
SRR3680086,0.55659056,0.4434094
SRR5602027,0.3312813,0.6687187
SRR5602123,0.030770002,0.96923
SRR5602142,0.60942334,0.39057666
SRR5601959,0.030770002,0.96923
SRR5602176,0.60261524,0.39738476
SRR5602257,0.37336507,0.62663484
SRR5602258,0.030803481,0.9691965
SRR5602299,0.13587075,0.86412925
SRR5602246,0.56018347,0.43981653
SRR5602285,0.44988343,0.5501166
SRR5602012,0.030811062,0.96918887
SRR5602187,0.099152245,0.9008478
SRR5602331,0.030770002,0.96923
SRR5602297,0.5995435,0.4004565
SRR5602339,0.5875258,0.41247422
SRR5602337,0.5731488,0.4268512
SRR5609969,0.59889907,0.40110093
