,root:Elder,root:Young
S320,0.3148639,0.68513614
S290,0.3336909,0.66630906
SRR5602345,0.76034147,0.23965855
S330,0.69148684,0.3085132
SRR5602125,0.14778157,0.85221845
SRR5602220,0.74068326,0.2593168
S050,0.14676021,0.8532398
S080,0.7605354,0.23946467
SRR5602155,0.75494754,0.24505244
SRR5602193,0.6797931,0.3202069
SRR5602335,0.7554242,0.24457584
SRR5602119,0.50480264,0.4951974
S150,0.14784089,0.8521591
SRR5602179,0.7384225,0.26157752
SRR3679961,0.19183075,0.8081692
SRR5602134,0.7591813,0.24081872
S130,0.72820926,0.27179074
S200,0.7591796,0.24082041
S210,0.14784081,0.85215914
SRR5602290,0.33944365,0.6605563
SRR5602138,0.7219353,0.2780647
C052,0.75872624,0.24127369
C012,0.4925245,0.50747555
SRR5602168,0.14770077,0.85229915
SRR5602159,0.68658906,0.3134109
SRR5602160,0.7345082,0.26549178
SRR5602010,0.757924,0.24207602
C010,0.17495278,0.8250472
S240,0.15018468,0.84981537
S030,0.14707929,0.8529207
SRR5602324,0.7359271,0.26407292
SRR3679980,0.7605354,0.23946467
SRR5602349,0.17883132,0.8211687
S110,0.1477785,0.8522215
SRR5602182,0.75979686,0.2402031
S100,0.65791345,0.34208658
C042,0.16584411,0.8341558
SRR5602351,0.7596431,0.24035692
SRR5602333,0.6796617,0.32033834
S220,0.7490185,0.2509815
SRR5602092,0.7526219,0.2473781
S120,0.73616827,0.26383173
SRR5602260,0.7605348,0.23946516
SRR5602284,0.7605296,0.23947044
C021,0.7605354,0.23946467
SRR5602256,0.1620659,0.83793414
SRR5602234,0.34657067,0.6534293
SRR5602210,0.59616536,0.40383458
S010,0.14638717,0.85361284
S280,0.75777763,0.24222237
S260,0.29664192,0.7033582
S020,0.755622,0.24437797
SRR5602016,0.7491171,0.2508829
S180,0.76027787,0.2397221
SRR5602145,0.3923468,0.6076532
