,root:Elder,root:Young
S320,0.034987055,0.96501297
S290,0.107491925,0.89250803
SRR5602345,0.5746689,0.4253311
S330,0.5720876,0.42791244
SRR5602125,0.042781893,0.95721817
SRR5602220,0.56890357,0.43109643
S050,0.4373892,0.5626108
S080,0.5725831,0.42741695
SRR5602155,0.5751421,0.42485794
SRR5602193,0.30622503,0.693775
SRR5602335,0.5759438,0.42405617
SRR5602119,0.12663917,0.8733608
S150,0.02886584,0.9711341
SRR5602179,0.029221086,0.9707789
SRR3679961,0.5748673,0.4251327
SRR5602134,0.5764367,0.42356327
S130,0.4996162,0.50038373
S200,0.5762586,0.4237414
S210,0.031245397,0.9687546
SRR5602290,0.029953796,0.97004616
SRR5602138,0.22413585,0.7758641
C052,0.571735,0.42826495
C012,0.5608637,0.43913636
SRR5602168,0.04631694,0.9536831
SRR5602159,0.27579784,0.7242022
SRR5602160,0.57162684,0.42837316
SRR5602010,0.5739505,0.42604944
C010,0.49590218,0.5040978
S240,0.03364436,0.9663557
S030,0.57246643,0.42753354
SRR5602324,0.17069222,0.82930773
SRR3679980,0.02878722,0.9712128
SRR5602349,0.42522395,0.57477605
S110,0.57133245,0.4286675
SRR5602182,0.57129836,0.42870164
S100,0.23987402,0.76012594
C042,0.13147831,0.8685217
SRR5602351,0.5723299,0.42767015
SRR5602333,0.044661954,0.955338
S220,0.54887414,0.4511258
SRR5602092,0.16449173,0.8355082
S120,0.5761319,0.42386812
SRR5602260,0.50637394,0.49362612
SRR5602284,0.57137984,0.42862016
C021,0.572583,0.42741698
SRR5602256,0.54980415,0.4501959
SRR5602234,0.2779418,0.72205824
SRR5602210,0.5509285,0.44907147
S010,0.04565591,0.9543441
S280,0.57130885,0.42869112
S260,0.5039564,0.49604365
S020,0.5479086,0.45209137
SRR5602016,0.4873248,0.5126752
S180,0.5714152,0.42858478
SRR5602145,0.22154121,0.7784588
