SampleID,Env,Contribution
TXX151,Kindergarten,0.09882085
TXX152,Kindergarten,0.13275348
TXX16,Kindergarten,0.08381317
TXX17,Kindergarten,0.38552713
TXX18,Kindergarten,0.013406535
TXX19,Kindergarten,0.32598388
TXX2,Kindergarten,0.19990446
TXX20,Kindergarten,0.07141591
TXX21,Kindergarten,0.066238046
TXX22,Kindergarten,0.32146692
TXX23,Kindergarten,0.16347449
TXX24,Kindergarten,0.042517554
TXX25,Kindergarten,0.0714717
TXX26,Kindergarten,0.093451604
TXX28,Kindergarten,0.07992036
TXX29,Kindergarten,0.3249676
TXX30,Kindergarten,0.4186656
TXX32,Kindergarten,0.16225797
TXX33,Kindergarten,0.00772918
TXX34,Kindergarten,0.013117733
TXX35,Kindergarten,0.0096086515
TXX36,Kindergarten,0.06615547
TXX37,Kindergarten,0.4542769
TXX38,Kindergarten,0.36360177
TXX40,Kindergarten,0.4212166
TXX42,Kindergarten,0.20617178
TXX43,Kindergarten,0.0097021125
TXX44,Kindergarten,0.13349721
TXX45,Kindergarten,0.0634594
TXX46,Kindergarten,0.06223955
TXX47,Kindergarten,0.13349721
TXX48,Kindergarten,0.13340506
TXX49,Kindergarten,0.42855144
TXX5,Kindergarten,0.12623614
TXX50,Kindergarten,0.103311524
TXX51,Kindergarten,0.09622946
TXX52,Kindergarten,0.054118074
TXX53,Kindergarten,0.08542208
TXX54,Kindergarten,0.086655684
TXX55,Kindergarten,0.1664322
TXX56,Kindergarten,0.18419065
TXX57,Kindergarten,0.10228768
TXX58,Kindergarten,0.21076351
TXX59,Kindergarten,0.15123364
TXX60,Kindergarten,0.043060884
TXX61,Kindergarten,0.08882706
TXX62,Kindergarten,0.06645902
TXX63,Kindergarten,0.09879369
TXX64,Kindergarten,0.37507725
TXX65,Kindergarten,0.32753778
TXX66,Kindergarten,0.33178547
TXX67,Kindergarten,0.009315401
TXX68,Kindergarten,0.06287551
TXX69,Kindergarten,0.13354592
TXX70,Kindergarten,0.13263626
TXX72,Kindergarten,0.089414656
TXX73,Kindergarten,0.066657044
TXX74,Kindergarten,0.13156107
TXX75,Kindergarten,0.18295003
TXX76,Kindergarten,0.08329096
TXX77,Kindergarten,0.32635343
TXX78,Kindergarten,0.16768114
TXX79,Kindergarten,0.01039259
TXX8,Kindergarten,0.20590146
TXX80,Kindergarten,0.009432459
TXX81,Kindergarten,0.32592815
TXX82,Kindergarten,0.17023572
TXX83,Kindergarten,0.009120667
TXX84,Kindergarten,0.40464357
TXX85,Kindergarten,0.32656
TXX86,Kindergarten,0.011505041
TXX87,Kindergarten,0.2379197
TXX88,Kindergarten,0.42946225
TXX89,Kindergarten,0.009333853
TXX9,Kindergarten,0.45508796
TXX90,Kindergarten,0.075010024
TXX91,Kindergarten,0.009267744
TXX93,Kindergarten,0.08518573
TXX94,Kindergarten,0.32811943
TXX95,Kindergarten,0.009395784
TXX96,Kindergarten,0.13349794
TXX97,Kindergarten,0.33806732
TXX98,Kindergarten,0.009269704
TXX99,Kindergarten,0.16965629
TZX1,Kindergarten,0.47417268
TZX10,Kindergarten,0.3267482
TZX100,Kindergarten,0.44384563
TZX101,Kindergarten,0.16867964
TZX102,Kindergarten,0.24890736
TZX103,Kindergarten,0.4723094
TZX104,Kindergarten,0.32587618
TZX106,Kindergarten,0.062390164
TZX107,Kindergarten,0.07317048
TZX108,Kindergarten,0.32868844
TZX109,Kindergarten,0.3265082
TZX11,Kindergarten,0.38618958
TZX111,Kindergarten,0.30910134
TZX112,Kindergarten,0.2662282
TZX114,Kindergarten,0.30572194
TZX115,Kindergarten,0.4332504
TZX116,Kindergarten,0.13349721
TZX117,Kindergarten,0.33281755
TZX118,Kindergarten,0.32335562
TZX12,Kindergarten,0.43662846
TZX120,Kindergarten,0.34452158
TZX121,Kindergarten,0.20842011
TZX13,Kindergarten,0.29055232
TZX14,Kindergarten,0.13389543
TZX15,Kindergarten,0.20425355
TZX16,Kindergarten,0.48563924
TZX17,Kindergarten,0.267256
TZX18,Kindergarten,0.15945381
TZX19,Kindergarten,0.05898997
TZX2,Kindergarten,0.15329786
TZX20,Kindergarten,0.3071859
TZX21,Kindergarten,0.48223832
TZX23,Kindergarten,0.3242676
TZX23.2,Kindergarten,0.19043393
TZX24,Kindergarten,0.20064223
TZX25,Kindergarten,0.37805387
TZX26,Kindergarten,0.33959356
TZX27,Kindergarten,0.27583256
TZX28,Kindergarten,0.14808978
TZX29,Kindergarten,0.112907924
TZX3,Kindergarten,0.2471058
TZX30,Kindergarten,0.35158092
TZX31,Kindergarten,0.30968705
TZX32,Kindergarten,0.30824497
TZX33,Kindergarten,0.25739995
TZX34,Kindergarten,0.19329077
TZX35,Kindergarten,0.24779756
TZX36,Kindergarten,0.3871187
TZX37,Kindergarten,0.25831205
TZX38,Kindergarten,0.064826295
TZX39,Kindergarten,0.010435595
TZX4,Kindergarten,0.3734213
TZX40,Kindergarten,0.35720962
TZX41,Kindergarten,0.3260054
TZX42,Kindergarten,0.16828625
TZX43,Kindergarten,0.20323153
TZX44,Kindergarten,0.009284416
TZX45,Kindergarten,0.44583976
TZX46,Kindergarten,0.019394053
TZX47,Kindergarten,0.4654985
TZX48,Kindergarten,0.47457653
TZX49,Kindergarten,0.16648811
TZX5,Kindergarten,0.37881824
TZX50,Kindergarten,0.18300092
TZX51,Kindergarten,0.41553468
TZX52,Kindergarten,0.4360839
TZX53,Kindergarten,0.32594487
TZX54,Kindergarten,0.36273304
TZX55,Kindergarten,0.20964052
TZX56,Kindergarten,0.42131525
TZX57,Kindergarten,0.17453411
TZX58,Kindergarten,0.22391702
TZX59,Kindergarten,0.085247815
TZX6,Kindergarten,0.4022093
TZX60,Kindergarten,0.24684869
TZX61,Kindergarten,0.32705003
TZX62,Kindergarten,0.16808736
TZX63,Kindergarten,0.18409275
TZX64,Kindergarten,0.09960367
TZX65,Kindergarten,0.2923645
TZX66,Kindergarten,0.33928105
TZX67,Kindergarten,0.34609544
TZX68,Kindergarten,0.32899842
TZX69,Kindergarten,0.16564858
TZX7,Kindergarten,0.17217298
TZX70,Kindergarten,0.20517302
TZX71,Kindergarten,0.38040376
TZX72,Kindergarten,0.3574644
TZX73,Kindergarten,0.41103417
TZX74,Kindergarten,0.33965883
TZX75,Kindergarten,0.049649343
TZX76,Kindergarten,0.18572158
TZX77,Kindergarten,0.2659101
TZX78,Kindergarten,0.36619532
TZX79,Kindergarten,0.15719832
TZX8,Kindergarten,0.3270157
TZX80,Kindergarten,0.23793063
TZX81,Kindergarten,0.16949405
TZX82,Kindergarten,0.20621356
TZX83,Kindergarten,0.31403834
TZX84,Kindergarten,0.010058695
TZX85,Kindergarten,0.0063377894
TZX86,Kindergarten,0.16441062
TZX87,Kindergarten,0.062341534
TZX88,Kindergarten,0.16764772
TZX9,Kindergarten,0.14146253
TZX90,Kindergarten,0.10491158
TZX92,Kindergarten,0.13640918
TZX94,Kindergarten,0.45273674
TZX95,Kindergarten,0.4340954
TZX96,Kindergarten,0.008505664
TZX97,Kindergarten,0.21715532
TZX98,Kindergarten,0.36446184
TZX99,Kindergarten,0.07311854
Q108,Kindergarten,0.153237
Q120,Kindergarten,0.16035153
Q123,Kindergarten,0.17115167
Q126,Kindergarten,0.22144856
Q32,Kindergarten,0.2187275
Q41,Kindergarten,0.28683254
Q47,Kindergarten,0.13513525
TQ034,Kindergarten,0.1698249
TQ052,Kindergarten,0.19774084
TQ060,Kindergarten,0.23277539
TQ062,Kindergarten,0.13824393
TQ064,Kindergarten,0.13680223
TQ083,Kindergarten,0.18955453
TQ084,Kindergarten,0.24673809
TQ090,Kindergarten,0.24593492
TQ1,Kindergarten,0.08542196
TQ10,Kindergarten,0.07303135
TQ100,Kindergarten,0.15693773
TQ101,Kindergarten,0.13709068
TQ102,Kindergarten,0.23204298
TQ103,Kindergarten,0.11911865
TQ104,Kindergarten,0.13455883
TQ105,Kindergarten,0.1502577
TQ106,Kindergarten,0.2731571
TQ107,Kindergarten,0.15532908
TQ108,Kindergarten,0.15929268
TQ109,Kindergarten,0.1663897
TQ11,Kindergarten,0.10558516
TQ110,Kindergarten,0.13434942
TQ111,Kindergarten,0.15165088
TQ112,Kindergarten,0.14867403
TQ113,Kindergarten,0.3743969
TQ114,Kindergarten,0.14466614
TQ115,Kindergarten,0.21762013
TQ116,Kindergarten,0.13939862
TQ117,Kindergarten,0.18593043
TQ118,Kindergarten,0.22794683
TQ119,Kindergarten,0.12942746
TQ12,Kindergarten,0.12773545
TQ121,Kindergarten,0.14039153
TQ122,Kindergarten,0.19106264
TQ124,Kindergarten,0.16227578
TQ125,Kindergarten,0.13399054
TQ127,Kindergarten,0.1695295
TQ128,Kindergarten,0.18639128
TQ129,Kindergarten,0.13877793
TQ13,Kindergarten,0.17019948
TQ130,Kindergarten,0.24550603
TQ131,Kindergarten,0.30744293
TQ132,Kindergarten,0.14294294
TQ133,Kindergarten,0.16207668
TQ135,Kindergarten,0.12911336
TQ136,Kindergarten,0.17115146
TQ137,Kindergarten,0.24054655
TQ139,Kindergarten,0.14340147
TQ14,Kindergarten,0.20788592
TQ140,Kindergarten,0.18324001
TQ141,Kindergarten,0.44118655
TQ15,Kindergarten,0.13349721
TQ16,Kindergarten,0.12896527
TQ19,Kindergarten,0.14278013
TQ2,Kindergarten,0.08549661
TQ20,Kindergarten,0.17020084
TQ21,Kindergarten,0.21402526
TQ22,Kindergarten,0.23237853
TQ23,Kindergarten,0.16476761
TQ24,Kindergarten,0.1412608
TQ25,Kindergarten,0.21612746
TQ26,Kindergarten,0.14022698
TQ27,Kindergarten,0.1749068
TQ28,Kindergarten,0.17122027
TQ29,Kindergarten,0.20838833
TQ3,Kindergarten,0.085281186
TQ30,Kindergarten,0.16022134
TQ31,Kindergarten,0.14943306
TQ33,Kindergarten,0.13924773
TQ35,Kindergarten,0.16173951
TQ36,Kindergarten,0.14391616
TQ38,Kindergarten,0.43060467
TQ39,Kindergarten,0.13728157
TQ4,Kindergarten,0.19568422
TQ42,Kindergarten,0.18490946
TQ43,Kindergarten,0.14286193
TQ44,Kindergarten,0.25310272
TQ45,Kindergarten,0.21063635
TQ46,Kindergarten,0.14142382
TQ48,Kindergarten,0.20808436
TQ49,Kindergarten,0.1628036
TQ5,Kindergarten,0.33232123
TQ50,Kindergarten,0.25834095
TQ51,Kindergarten,0.18986166
TQ53,Kindergarten,0.14078026
TQ54,Kindergarten,0.14732654
TQ55,Kindergarten,0.140188
TQ56,Kindergarten,0.256775
TQ57,Kindergarten,0.144909
TQ58,Kindergarten,0.14575753
TQ59,Kindergarten,0.2863552
TQ6,Kindergarten,0.09604361
TQ61,Kindergarten,0.14330763
TQ63,Kindergarten,0.18438521
TQ65,Kindergarten,0.17387807
TQ66,Kindergarten,0.16781583
TQ67,Kindergarten,0.17415205
TQ68,Kindergarten,0.25478935
TQ69,Kindergarten,0.2455309
TQ7,Kindergarten,0.32519597
TQ70,Kindergarten,0.23205465
TQ71,Kindergarten,0.17082867
TQ72,Kindergarten,0.1953327
TQ73,Kindergarten,0.16906768
TQ74,Kindergarten,0.13716939
TQ75,Kindergarten,0.16004574
TQ76,Kindergarten,0.1446722
TQ77,Kindergarten,0.17486669
TQ78,Kindergarten,0.17778866
TQ79,Kindergarten,0.15596138
TQ8,Kindergarten,0.34804747
TQ80,Kindergarten,0.16280325
TQ81,Kindergarten,0.18058181
TQ82,Kindergarten,0.1557617
TQ85,Kindergarten,0.16904134
TQ86,Kindergarten,0.31464207
TQ87,Kindergarten,0.18186967
TQ89,Kindergarten,0.1391946
TQ9,Kindergarten,0.17741078
TQ90,Kindergarten,0.22107533
TQ92,Kindergarten,0.24555248
TQ93,Kindergarten,0.20409064
TQ94,Kindergarten,0.15993722
TQ95,Kindergarten,0.16239332
TQ96,Kindergarten,0.13387775
TQ97,Kindergarten,0.16339545
TQ98,Kindergarten,0.15512471
TQ99,Kindergarten,0.17034963
TZ20,Kindergarten,0.13349661
TZ7,Kindergarten,0.3080088
TZ95,Kindergarten,0.13576686
TZ55,Kindergarten,0.13337354
TZ86,Kindergarten,0.13349721
TZ114,Kindergarten,0.3803076
TZ66,Kindergarten,0.13346027
TZ15,Kindergarten,0.33685136
TZ109,Kindergarten,0.39688036
TZ85,Kindergarten,0.13693982
TZ115,Kindergarten,0.13349926
TZ71,Kindergarten,0.29746905
TZ62,Kindergarten,0.0900909
TZ64,Kindergarten,0.25379974
TZ112,Kindergarten,0.13349721
TZ63,Kindergarten,0.049246192
TZ93,Kindergarten,0.2850992
TZ74,Kindergarten,0.08156007
TZ65,Kindergarten,0.13340096
TZ45,Kindergarten,0.21751146
TZ11,Kindergarten,0.13671911
TZ53,Kindergarten,0.32592037
TZ44,Kindergarten,0.25371775
TZ34,Kindergarten,0.13775861
TZ59,Kindergarten,0.13368453
TZ73,Kindergarten,0.13506198
TZ94,Kindergarten,0.2892416
TZ16,Kindergarten,0.16259164
TZ102,Kindergarten,0.14041956
TZ38,Kindergarten,0.13604727
TZ24,Kindergarten,0.032728046
TZ58,Kindergarten,0.21131594
TZ28,Kindergarten,0.21628863
TZ83,Kindergarten,0.106824435
TZ33,Kindergarten,0.13626538
TZ29,Kindergarten,0.49418828
TZ22,Kindergarten,0.13661724
TZ107,Kindergarten,0.13656448
TZ12,Kindergarten,0.16516727
TZ32,Kindergarten,0.13500784
TZ78,Kindergarten,0.13349716
TZ6,Kindergarten,0.38847175
TZ111,Kindergarten,0.15539117
TZ47,Kindergarten,0.25028548
TZ88,Kindergarten,0.15774435
TZ30.1,Kindergarten,0.1340657
TZ108,Kindergarten,0.13363189
TZ19,Kindergarten,0.13439593
TZ40,Kindergarten,0.10193988
TZ91,Kindergarten,0.14612536
TZ52,Kindergarten,0.08662375
TZ37,Kindergarten,0.3773387
TZ101,Kindergarten,0.14810786
TZ57,Kindergarten,0.0880926
TZ81,Kindergarten,0.16187285
TZ13,Kindergarten,0.07553595
TZ89,Kindergarten,0.14712471
TZ4,Kindergarten,0.14172663
TZ87,Kindergarten,0.14149949
TZ3,Kindergarten,0.19541335
TZ5,Kindergarten,0.13867685
TZ8,Kindergarten,0.1442153
TZ26,Kindergarten,0.13574773
TZ75,Kindergarten,0.17023754
TZ80,Kindergarten,0.2944012
TZ60,Kindergarten,0.08542193
TZ30,Kindergarten,0.19565223
TZ56,Kindergarten,0.1751023
TZ41,Kindergarten,0.38864785
TZ76,Kindergarten,0.3711426
TZ9,Kindergarten,0.15159364
TZ50,Kindergarten,0.20583205
TZ77,Kindergarten,0.17010716
TZ68,Kindergarten,0.46956927
TZ82,Kindergarten,0.06158167
TZ104,Kindergarten,0.13349721
TZ110,Kindergarten,0.033898674
TZ96,Kindergarten,0.10065364
TZ67,Kindergarten,0.13723077
TZ92,Kindergarten,0.1334973
TZ113,Kindergarten,0.1348654
TZ105,Kindergarten,0.14104691
TZ69,Kindergarten,0.23615071
TZ48,Kindergarten,0.13521826
TZ103,Kindergarten,0.1557574
TZ61,Kindergarten,0.2620497
TL100,Kindergarten,0.15823781
TL30,Kindergarten,0.28967544
TL107,Kindergarten,0.19347733
TL106,Kindergarten,0.13530132
TL80,Kindergarten,0.1334972
TL76,Kindergarten,0.14546804
TL65,Kindergarten,0.19987449
TL7,Kindergarten,0.34463358
TL96,Kindergarten,0.13349721
TL86,Kindergarten,0.1988625
TL103,Kindergarten,0.15029404
TL95,Kindergarten,0.19801491
TL111,Kindergarten,0.17732884
TL61,Kindergarten,0.16975085
TL94,Kindergarten,0.21241017
TL62,Kindergarten,0.11563672
TL63,Kindergarten,0.2927851
TL37,Kindergarten,0.13411616
TL116,Kindergarten,0.17478827
TL31,Kindergarten,0.18670636
TL118,Kindergarten,0.18386482
TL13,Kindergarten,0.17444587
TL121,Kindergarten,0.1396765
TL57,Kindergarten,0.16020034
TL87,Kindergarten,0.21391933
TL64,Kindergarten,0.1697592
TL2,Kindergarten,0.16631962
TL108,Kindergarten,0.15241168
TL73,Kindergarten,0.13349721
TL55,Kindergarten,0.12813362
TL109,Kindergarten,0.13880774
TL77,Kindergarten,0.12793322
TL38,Kindergarten,0.1754413
TL12,Kindergarten,0.15123817
TL67,Kindergarten,0.1493054
TL10,Kindergarten,0.13349721
TL3,Kindergarten,0.13349721
TL14,Kindergarten,0.2272467
TL97,Kindergarten,0.20619142
TL123,Kindergarten,0.2846829
TL6,Kindergarten,0.19196749
100a,Kindergarten,0.3164341
TL120,Kindergarten,0.13424245
TL54,Kindergarten,0.27493626
TL117,Kindergarten,0.14292622
TL44,Kindergarten,0.17059566
TL71,Kindergarten,0.13403885
TL20,Kindergarten,0.14436299
TL1,Kindergarten,0.26455402
TL124,Kindergarten,0.49785364
TL78,Kindergarten,0.15630542
TL105,Kindergarten,0.21506421
TL81,Kindergarten,0.45947343
TL91,Kindergarten,0.12875748
TL66,Kindergarten,0.30531552
TL92,Kindergarten,0.21296826
TL88,Kindergarten,0.21526308
TL60,Kindergarten,0.347502
TL69,Kindergarten,0.13349721
TL93,Kindergarten,0.1435763
TL113,Kindergarten,0.2375712
TL59,Kindergarten,0.17451775
TL115,Kindergarten,0.37230495
TL85,Kindergarten,0.27535334
TL4,Kindergarten,0.14261161
TL39,Kindergarten,0.19764689
TL16,Kindergarten,0.085574225
TL114,Kindergarten,0.15101361
TL129,Kindergarten,0.2603146
TL102,Kindergarten,0.16302809
TL110,Kindergarten,0.31416884
TL84,Kindergarten,0.1334971
TL112,Kindergarten,0.1432071
TL74,Kindergarten,0.22997482
TL70,Kindergarten,0.278469
TL99,Kindergarten,0.29738945
TL82,Kindergarten,0.1755985
TL18,Kindergarten,0.14346193
TL23,Kindergarten,0.22645442
TL83,Kindergarten,0.08822551
100b,Kindergarten,0.31787166
TL90,Kindergarten,0.29565597
TL27,Kindergarten,0.14552231
TL5,Kindergarten,0.13566504
TL58,Kindergarten,0.14477126
TL119,Kindergarten,0.085571505
DYEY1,Middle age,0.18689403
DYEY10,Middle age,0.1701738
DYEY2,Middle age,0.19784631
DYEY3,Middle age,0.19441926
DYEY4,Middle age,0.17306606
DYEY5,Middle age,0.39570636
DYEY6,Middle age,0.085140124
DYEY7,Middle age,0.1348317
DYEY8,Middle age,0.17268883
DYEY9,Middle age,0.39370936
TET1,Middle age,0.16305597
TET10,Middle age,0.23100589
TET100,Middle age,0.16295208
TET103,Middle age,0.08978319
TET104,Middle age,0.15616772
TET105,Middle age,0.179921
TET106,Middle age,0.3789585
TET107,Middle age,0.4623899
TET108,Middle age,0.42995435
TET109,Middle age,0.17443492
TET110,Middle age,0.42282468
TET112,Middle age,0.17296529
TET113,Middle age,0.20985077
TET114,Middle age,0.16576654
TET115,Middle age,0.12588368
TET117,Middle age,0.11855765
TET118,Middle age,0.1391142
TET119,Middle age,0.08253764
TET120,Middle age,0.07650413
TET121,Middle age,0.166423
TET14,Middle age,0.18077792
TET15,Middle age,0.1632483
TET16,Middle age,0.18511666
TET18,Middle age,0.17592978
TET19,Middle age,0.17145228
TET2,Middle age,0.16333838
TET20,Middle age,0.43783638
TET24,Middle age,0.22427455
TET26,Middle age,0.12839486
TET28,Middle age,0.17115062
TET29,Middle age,0.23638588
TET31,Middle age,0.10003938
TET33,Middle age,0.19531287
TET34,Middle age,0.20925008
TET35,Middle age,0.098000385
TET36,Middle age,0.13613416
TET37,Middle age,0.19801971
TET38,Middle age,0.1939048
TET39,Middle age,0.16337171
TET4,Middle age,0.2076927
TET40,Middle age,0.14305979
TET41,Middle age,0.1081292
TET42,Middle age,0.37761033
TET43,Middle age,0.13052428
TET44,Middle age,0.17806599
TET45,Middle age,0.086955756
TET46,Middle age,0.25597015
TET47,Middle age,0.30723128
TET48,Middle age,0.10013013
TET5,Middle age,0.36816305
TET51,Middle age,0.09781283
TET52,Middle age,0.08253765
TET53,Middle age,0.11230477
TET54,Middle age,0.16580732
TET56,Middle age,0.16991189
TET57,Middle age,0.28680852
TET58,Middle age,0.43615407
TET6,Middle age,0.08585815
TET60,Middle age,0.14575803
TET61,Middle age,0.1819936
TET62,Middle age,0.41829127
TET63,Middle age,0.46238822
TET65,Middle age,0.08390661
TET67,Middle age,0.19116922
TET68,Middle age,0.16295601
TET7,Middle age,0.18516956
TET70,Middle age,0.44145912
TET71,Middle age,0.22887716
TET72,Middle age,0.3725072
TET75,Middle age,0.3805363
TET76,Middle age,0.42111477
TET77,Middle age,0.20154108
TET78,Middle age,0.1742688
TET79,Middle age,0.10567648
TET8,Middle age,0.12785886
TET80,Middle age,0.44360012
TET81,Middle age,0.11755365
TET82,Middle age,0.19850466
TET84,Middle age,0.41507855
TET85,Middle age,0.19052699
TET86,Middle age,0.17755574
TET87,Middle age,0.4399353
TET88,Middle age,0.19850425
TET89,Middle age,0.19307788
TET9,Middle age,0.4289343
TET90,Middle age,0.20061263
TET92,Middle age,0.19679216
TET93,Middle age,0.4623899
TET94,Middle age,0.2340526
TET95,Middle age,0.19810875
TET96,Middle age,0.1964977
TET97,Middle age,0.08905527
TET98,Middle age,0.10630027
DXX1,Middle age,0.19821967
DXX10,Middle age,0.22810134
DXX11,Middle age,0.1886022
DXX116,Middle age,0.19007647
DXX12,Middle age,0.19075774
DXX13,Middle age,0.19844276
DXX136,Middle age,0.19257388
DXX15,Middle age,0.23491523
DXX16,Middle age,0.107217595
DXX17,Middle age,0.16273053
DXX18,Middle age,0.17415906
DXX19,Middle age,0.18647149
DXX2,Middle age,0.19483277
DXX20,Middle age,0.39083314
DXX21,Middle age,0.19095308
DXX22,Middle age,0.34031498
DXX23,Middle age,0.18402699
DXX24,Middle age,0.19819689
DXX25,Middle age,0.15626697
DXX26,Middle age,0.20064558
DXX5,Middle age,0.18786226
DXX6,Middle age,0.17298022
DXX7,Middle age,0.1958332
DXX8,Middle age,0.40638128
DXX9,Middle age,0.19149862
TXX1,Middle age,0.31838423
TXX10,Middle age,0.16310145
TXX101,Middle age,0.19075103
TXX102,Middle age,0.16715522
TXX103,Middle age,0.1907013
TXX104,Middle age,0.19803594
TXX105,Middle age,0.17986454
TXX106,Middle age,0.19018714
TXX107,Middle age,0.1867538
TXX108,Middle age,0.12952587
TXX109,Middle age,0.1688934
TXX11,Middle age,0.38459134
TXX111,Middle age,0.18370552
TXX112,Middle age,0.29081976
TXX113,Middle age,0.1638082
TXX114,Middle age,0.19659837
TXX115,Middle age,0.2857273
TXX118,Middle age,0.19072102
TXX119,Middle age,0.15044367
TXX12,Middle age,0.19457711
TXX120,Middle age,0.17981225
TXX121,Middle age,0.1630928
TXX122,Middle age,0.16582033
TXX123,Middle age,0.1879254
TXX124,Middle age,0.16310704
TXX125,Middle age,0.16977245
TXX126,Middle age,0.1638042
TXX127,Middle age,0.14360541
TXX128,Middle age,0.26835546
TXX129,Middle age,0.4600678
TXX13,Middle age,0.1859218
TXX130,Middle age,0.37989864
TXX131,Middle age,0.3971504
TXX132,Middle age,0.16532308
TXX133,Middle age,0.092697755
TXX134,Middle age,0.19820161
TXX135,Middle age,0.3799338
TXX137,Middle age,0.38908532
TXX138,Middle age,0.14412965
TXX139,Middle age,0.40316945
TXX14,Middle age,0.13852918
TXX140,Middle age,0.19680882
TXX141,Middle age,0.14204507
TXX142,Middle age,0.16742125
TXX143,Middle age,0.16830625
TXX144,Middle age,0.09793745
TXX145,Middle age,0.38035205
TXX146,Middle age,0.16547415
TXX147,Middle age,0.14305077
TXX148,Middle age,0.15732919
TXX149,Middle age,0.31078458
TXX15,Middle age,0.16757041
TXX151,Middle age,0.18651085
TXX152,Middle age,0.17702377
TXX16,Middle age,0.25509787
TXX17,Middle age,0.16128872
TXX18,Middle age,0.15741912
TXX19,Middle age,0.19812731
TXX2,Middle age,0.38444567
TXX20,Middle age,0.40230978
TXX21,Middle age,0.19171563
TXX22,Middle age,0.24032682
TXX23,Middle age,0.16576964
TXX24,Middle age,0.18360165
TXX25,Middle age,0.39689285
TXX26,Middle age,0.18761554
TXX28,Middle age,0.1897428
TXX29,Middle age,0.19830303
TXX30,Middle age,0.1553779
TXX32,Middle age,0.16626206
TXX33,Middle age,0.16593453
TXX34,Middle age,0.25958005
TXX35,Middle age,0.14399184
TXX36,Middle age,0.1907577
TXX37,Middle age,0.12927108
TXX38,Middle age,0.17382494
TXX40,Middle age,0.13944855
TXX42,Middle age,0.38004985
TXX43,Middle age,0.14291877
TXX44,Middle age,0.4623899
TXX45,Middle age,0.19083458
TXX46,Middle age,0.42836046
TXX47,Middle age,0.4623899
TXX48,Middle age,0.46225163
TXX49,Middle age,0.14808764
TXX5,Middle age,0.45055017
TXX50,Middle age,0.24693103
TXX51,Middle age,0.18706064
TXX52,Middle age,0.19021516
TXX53,Middle age,0.37250778
TXX54,Middle age,0.41629294
TXX55,Middle age,0.1645239
TXX56,Middle age,0.39079896
TXX57,Middle age,0.3890592
TXX58,Middle age,0.36122262
TXX59,Middle age,0.17052603
TXX60,Middle age,0.18030235
TXX61,Middle age,0.35833436
TXX62,Middle age,0.19075696
TXX63,Middle age,0.18359908
TXX64,Middle age,0.18105045
TXX65,Middle age,0.19708446
TXX66,Middle age,0.19443326
TXX67,Middle age,0.14065382
TXX68,Middle age,0.42640254
TXX69,Middle age,0.4623084
TXX70,Middle age,0.17706192
TXX72,Middle age,0.18540742
TXX73,Middle age,0.19074681
TXX74,Middle age,0.17769308
TXX75,Middle age,0.39616296
TXX76,Middle age,0.22386557
TXX77,Middle age,0.19788155
TXX78,Middle age,0.16401371
TXX79,Middle age,0.14612563
TXX8,Middle age,0.38032454
TXX80,Middle age,0.14320983
TXX81,Middle age,0.19817963
TXX82,Middle age,0.16296536
TXX83,Middle age,0.14538936
TXX84,Middle age,0.16638224
TXX85,Middle age,0.19773678
TXX86,Middle age,0.15028769
TXX87,Middle age,0.3294834
TXX88,Middle age,0.13571703
TXX89,Middle age,0.13315901
TXX9,Middle age,0.12315559
TXX90,Middle age,0.19027078
TXX91,Middle age,0.1428598
TXX93,Middle age,0.3730752
TXX94,Middle age,0.19668205
TXX95,Middle age,0.14286573
TXX96,Middle age,0.46238887
TXX97,Middle age,0.19005601
TXX98,Middle age,0.14433286
TXX99,Middle age,0.16320407
TZX1,Middle age,0.11597551
TZX10,Middle age,0.19764358
TZX100,Middle age,0.1369218
TZX101,Middle age,0.16362713
TZX102,Middle age,0.3166286
TZX103,Middle age,0.117158495
TZX104,Middle age,0.19820802
TZX106,Middle age,0.118615754
TZX107,Middle age,0.1904709
TZX108,Middle age,0.19631214
TZX109,Middle age,0.19778752
TZX11,Middle age,0.16078562
TZX111,Middle age,0.23605008
TZX112,Middle age,0.1895059
TZX114,Middle age,0.25584373
TZX115,Middle age,0.14464846
TZX116,Middle age,0.4623899
TZX117,Middle age,0.19351494
TZX118,Middle age,0.19864507
TZX12,Middle age,0.14243458
TZX120,Middle age,0.18588595
TZX121,Middle age,0.22875322
TZX13,Middle age,0.27149367
TZX14,Middle age,0.45651633
TZX15,Middle age,0.36926952
TZX16,Middle age,0.10805091
TZX17,Middle age,0.2961565
TZX18,Middle age,0.42691898
TZX19,Middle age,0.21634933
TZX2,Middle age,0.43517488
TZX20,Middle age,0.2549669
TZX21,Middle age,0.1100885
TZX23,Middle age,0.20383625
TZX23.2,Middle age,0.38659832
TZX24,Middle age,0.36325794
TZX25,Middle age,0.16469733
TZX26,Middle age,0.18936974
TZX27,Middle age,0.28705004
TZX28,Middle age,0.42984635
TZX29,Middle age,0.18134592
TZX3,Middle age,0.21956322
TZX30,Middle age,0.21184377
TZX31,Middle age,0.2519087
TZX32,Middle age,0.2533402
TZX33,Middle age,0.20625328
TZX34,Middle age,0.35415873
TZX35,Middle age,0.3176427
TZX36,Middle age,0.18091232
TZX37,Middle age,0.30624604
TZX38,Middle age,0.40912986
TZX39,Middle age,0.1867349
TZX4,Middle age,0.19249628
TZX40,Middle age,0.20663811
