,root:Elder,root:Young
S320,0.10139562,0.89860445
S290,0.58253986,0.4174601
SRR5602345,0.60561705,0.39438286
S330,0.5232934,0.4767067
SRR5602125,0.101466216,0.89853376
SRR5602220,0.57975143,0.42024857
S050,0.4944261,0.5055739
S080,0.6056319,0.3943681
SRR5602155,0.6161729,0.38382712
SRR5602193,0.40133083,0.5986691
SRR5602335,0.57919,0.42080995
SRR5602119,0.58842164,0.4115784
S150,0.10146879,0.8985312
SRR5602179,0.10146896,0.8985311
SRR3679961,0.1014688,0.8985312
SRR5602134,0.61535317,0.38464686
S130,0.5230038,0.47699615
S200,0.51757663,0.4824233
S210,0.10153974,0.89846027
SRR5602290,0.605631,0.394369
SRR5602138,0.45633653,0.54366344
C052,0.6056077,0.39439225
C012,0.1090333,0.89096665
SRR5602168,0.10249918,0.8975008
SRR5602159,0.515264,0.48473606
SRR5602160,0.61056095,0.38943905
SRR5602010,0.6112321,0.3887679
C010,0.1153897,0.8846103
S240,0.30162334,0.6983766
S030,0.48805442,0.51194555
SRR5602324,0.51041293,0.48958707
SRR3679980,0.6056319,0.3943681
SRR5602349,0.18491195,0.81508803
S110,0.10146863,0.8985314
SRR5602182,0.6159148,0.38408515
S100,0.5980466,0.40195343
C042,0.11172107,0.88827896
SRR5602351,0.61652064,0.38347936
SRR5602333,0.46713743,0.5328626
S220,0.56008184,0.4399181
SRR5602092,0.57601917,0.42398083
S120,0.6165292,0.38347074
SRR5602260,0.6056319,0.3943681
SRR5602284,0.60612994,0.39387006
C021,0.6056319,0.3943681
SRR5602256,0.4503098,0.5496902
SRR5602234,0.5855025,0.4144975
SRR5602210,0.31157658,0.6884234
S010,0.10981518,0.8901849
S280,0.6055739,0.39442614
S260,0.5701339,0.42986608
S020,0.60538673,0.3946132
SRR5602016,0.60727966,0.39272034
S180,0.61601263,0.38398737
SRR5602145,0.2909028,0.70909715
