,root:Elder,root:Young
S320,0.69540226,0.30459774
S290,0.68488574,0.3151143
SRR5602345,0.6948397,0.30516028
S330,0.6742247,0.32577536
SRR5602125,0.12699959,0.8730003
SRR5602220,0.6883404,0.31165957
S050,0.13448542,0.8655146
S080,0.69545007,0.3045499
SRR5602155,0.69229376,0.30770627
SRR5602193,0.19291091,0.8070891
SRR5602335,0.7007012,0.29929882
SRR5602119,0.65398186,0.34601817
S150,0.13094452,0.86905545
SRR5602179,0.69508725,0.3049127
SRR3679961,0.68574154,0.31425843
SRR5602134,0.69490236,0.3050977
S130,0.6785745,0.32142547
S200,0.6943965,0.3056035
S210,0.03344343,0.96655655
SRR5602290,0.11758171,0.8824183
SRR5602138,0.58244413,0.41755587
C052,0.6939212,0.30607885
C012,0.12414543,0.87585455
SRR5602168,0.12918966,0.87081033
SRR5602159,0.6565037,0.3434964
SRR5602160,0.66026187,0.33973813
SRR5602010,0.69366604,0.30633396
C010,0.30324155,0.69675845
S240,0.12839459,0.87160546
S030,0.12611116,0.8738888
SRR5602324,0.67524207,0.3247579
SRR3679980,0.69545007,0.3045499
SRR5602349,0.17685814,0.8231418
S110,0.12348652,0.8765134
SRR5602182,0.69489384,0.30510622
S100,0.63829404,0.36170605
C042,0.03866575,0.9613342
SRR5602351,0.6945478,0.3054522
SRR5602333,0.6920285,0.30797142
S220,0.13669793,0.8633021
SRR5602092,0.6915497,0.30845025
S120,0.6716393,0.32836068
SRR5602260,0.69496757,0.30503243
SRR5602284,0.69537175,0.30462825
C021,0.69545007,0.3045499
SRR5602256,0.2840815,0.71591854
SRR5602234,0.68046415,0.31953588
SRR5602210,0.51244575,0.48755428
S010,0.12758625,0.87241375
S280,0.6969316,0.3030684
S260,0.34699544,0.6530045
S020,0.69303346,0.30696654
SRR5602016,0.6957825,0.30421755
S180,0.6950372,0.30496284
SRR5602145,0.21585147,0.7841486
