,root:Elder,root:Young
K106,0.5592761,0.44072387
SRR3680059,0.5596877,0.44031227
SRR3679963,0.30526277,0.69473714
SRR5602136,0.57936794,0.42063206
SRR5602296,0.29859123,0.7014088
SRR5602140,0.4845362,0.51546377
SRR3680034,0.2898389,0.71016115
SRR5602281,0.57862073,0.42137924
SRR5602343,0.38371336,0.61628664
SRR5602314,0.43163174,0.5683682
SRR3679946,0.081073955,0.918926
SRR5602327,0.55936843,0.4406315
SRR5602080,0.5754247,0.42457527
SRR3679931,0.38493028,0.61506975
SRR5602273,0.038962994,0.96103704
SRR5602255,0.09280843,0.9071916
SRR5602017,0.57587034,0.4241297
SRR5602178,0.040128354,0.95987165
SRR3679987,0.5392859,0.4607141
SRR5602198,0.57546043,0.4245395
SRR5602196,0.50533277,0.4946672
SRR5602099,0.5807175,0.41928247
SRR5601992,0.063087605,0.9369124
SRR5602287,0.07172071,0.9282792
SRR5601984,0.5648034,0.43519655
SRR5602185,0.5511111,0.4488888
SRR5602057,0.51714295,0.48285708
SRR5602294,0.58053815,0.41946185
K304,0.14482686,0.8551732
SRR5602154,0.5798292,0.42017075
SRR3679965,0.57830507,0.42169487
SRR5602311,0.43174526,0.56825477
SRR5602245,0.50533277,0.4946672
SRR3679940,0.41726688,0.5827331
SRR5602026,0.5320218,0.46797818
SRR3680036,0.45860407,0.54139596
SRR5602232,0.52043766,0.47956228
SRR3680080,0.57612115,0.42387885
SRR3679976,0.45891765,0.5410824
C054,0.1594372,0.84056276
SRR5602095,0.43163174,0.5683682
SRR3680067,0.34669918,0.65330076
SRR3679983,0.57621264,0.42378736
SRR5602353,0.5789772,0.4210228
SRR3679988,0.5798922,0.4201078
SRR3680049,0.43163174,0.5683682
C002,0.16408415,0.83591586
SRR5602032,0.5427741,0.45722586
SRR5601934,0.5765261,0.4234739
SRR5601924,0.5265839,0.4734161
SRR5601941,0.2950417,0.70495826
SRR5610008,0.578181,0.421819
SRR3680028,0.5449909,0.45500904
SRR5602121,0.5803405,0.41965953
SRR3680039,0.08792103,0.9120789
