,root:Elder,root:Young
S320,0.029647073,0.97035295
S290,0.050414022,0.9495859
SRR5602345,0.5691045,0.4308955
S330,0.56760854,0.43239143
SRR5602125,0.030656258,0.9693438
SRR5602220,0.5469693,0.45303065
S050,0.04609464,0.9539053
S080,0.0286216,0.9713784
SRR5602155,0.57021016,0.4297898
SRR5602193,0.40278554,0.59721446
SRR5602335,0.529499,0.47050107
SRR5602119,0.2883636,0.71163636
S150,0.028794067,0.97120595
SRR5602179,0.27572274,0.72427726
SRR3679961,0.5302694,0.46973065
SRR5602134,0.5703977,0.42960227
S130,0.03610725,0.9638927
S200,0.5014091,0.49859083
S210,0.029309904,0.97069013
SRR5602290,0.114129655,0.8858704
SRR5602138,0.25781104,0.74218893
C052,0.5667944,0.43320563
C012,0.05469922,0.9453008
SRR5602168,0.033148427,0.96685153
SRR5602159,0.26664373,0.7333563
SRR5602160,0.5580126,0.4419874
SRR5602010,0.56673396,0.433266
C010,0.034628667,0.9653714
S240,0.029007057,0.9709929
S030,0.5700777,0.42992228
SRR5602324,0.24957193,0.7504281
SRR3679980,0.0286216,0.9713784
SRR5602349,0.4429931,0.55700684
S110,0.15672937,0.8432706
SRR5602182,0.56664234,0.43335775
S100,0.05492161,0.9450784
C042,0.037198078,0.96280193
SRR5602351,0.56653637,0.4334636
SRR5602333,0.034957595,0.9650424
S220,0.23936357,0.7606364
SRR5602092,0.31819192,0.68180805
S120,0.54852045,0.45147958
SRR5602260,0.5208593,0.47914064
SRR5602284,0.5665947,0.4334053
C021,0.5678406,0.4321594
SRR5602256,0.38316178,0.6168382
SRR5602234,0.33562005,0.66438
SRR5602210,0.55524117,0.44475883
S010,0.052966367,0.94703364
S280,0.5683428,0.43165717
S260,0.11384708,0.8861529
S020,0.5080493,0.49195075
SRR5602016,0.5193708,0.48062918
S180,0.5665062,0.4334938
SRR5602145,0.08738499,0.91261506
