,root:Elder,root:Young
S320,0.1079494,0.89205056
S290,0.6275327,0.3724673
SRR5602345,0.64699244,0.35300758
S330,0.6431558,0.3568442
SRR5602125,0.113043875,0.88695616
SRR5602220,0.64631754,0.35368255
S050,0.117490426,0.8825095
S080,0.6470077,0.35299233
SRR5602155,0.65836686,0.34163314
SRR5602193,0.632169,0.36783105
SRR5602335,0.6439374,0.3560626
SRR5602119,0.58817273,0.41182724
S150,0.111393,0.88860697
SRR5602179,0.1050602,0.8949398
SRR3679961,0.6484448,0.35155523
SRR5602134,0.65568435,0.34431565
S130,0.5552621,0.44473785
S200,0.65863,0.34137005
S210,0.39989206,0.6001079
SRR5602290,0.6452331,0.354767
SRR5602138,0.4236485,0.57635146
C052,0.6466813,0.35331866
C012,0.11753061,0.8824694
SRR5602168,0.11161059,0.8883894
SRR5602159,0.62191886,0.3780812
SRR5602160,0.6202077,0.37979224
SRR5602010,0.6491324,0.35086757
C010,0.18054086,0.81945914
S240,0.12495408,0.8750459
S030,0.07019032,0.9298097
SRR5602324,0.6242558,0.37574422
SRR3679980,0.6470077,0.35299233
SRR5602349,0.19315161,0.80684835
S110,0.036370683,0.9636293
SRR5602182,0.6466681,0.35333195
S100,0.3561463,0.6438536
C042,0.035822812,0.96417725
SRR5602351,0.64729774,0.35270223
SRR5602333,0.1915301,0.80846995
S220,0.579649,0.42035106
SRR5602092,0.6294042,0.3705959
S120,0.6369486,0.36305138
SRR5602260,0.6469793,0.35302073
SRR5602284,0.64665353,0.3533465
C021,0.6470077,0.35299233
SRR5602256,0.29941714,0.70058286
SRR5602234,0.614236,0.385764
SRR5602210,0.38538185,0.6146181
S010,0.111948304,0.8880517
S280,0.6586199,0.34138018
S260,0.6365367,0.36346328
S020,0.64668393,0.35331613
SRR5602016,0.61704254,0.38295752
S180,0.64758664,0.3524134
SRR5602145,0.51886183,0.4811382
