,root:Elder,root:Young
K306,0.24462248,0.75537753
SRR5602230,0.63445127,0.36554873
SRR3680042,0.64590186,0.35409808
SRR5601995,0.21008343,0.7899165
SRR5602136,0.6423864,0.3576136
SRR5602076,0.12079267,0.87920725
SRR3680072,0.62727046,0.37272954
SRR5602296,0.18216228,0.8178377
SRR3679990,0.6369289,0.36307108
SRR3680045,0.47148645,0.52851355
SRR5602173,0.3090327,0.69096726
SRR5602117,0.64397115,0.35602883
SRR5602261,0.19569044,0.8043096
SRR5601923,0.6457216,0.3542784
SRR5602192,0.31672123,0.6832788
SRR5602198,0.64566344,0.3543366
SRR5602347,0.6453031,0.35469693
SRR5602184,0.119230844,0.8807692
SRR5602197,0.3324591,0.6675409
SRR5601992,0.12876296,0.87123704
K100,0.6449051,0.3550949
SRR5602116,0.11315118,0.8868488
SRR5601984,0.6294479,0.37055212
SRR3679970,0.64393103,0.35606897
SRR5602057,0.6324175,0.36758247
SRR5602354,0.6433877,0.35661235
SRR5602336,0.6438606,0.35613942
SRR5602205,0.42298934,0.57701063
SRR5602154,0.6404438,0.35955617
SRR3679974,0.6498295,0.35017052
SRR3679989,0.6363847,0.36361527
SRR5602289,0.64572257,0.35427743
SRR5602304,0.60671705,0.39328292
SRR5602139,0.6454993,0.3545007
SRR3680053,0.64432836,0.35567167
SRR5602118,0.64091223,0.35908774
SRR5602014,0.43875203,0.561248
SRR3679973,0.6457386,0.3542614
SRR5602095,0.6457386,0.3542614
SRR3680083,0.6453535,0.35464656
SRR5602213,0.12802973,0.8719703
SRR3679991,0.5183737,0.4816262
SRR3679971,0.62840664,0.37159333
SRR5602114,0.6077454,0.39225465
SRR5602271,0.6457386,0.3542614
SRR5602247,0.64335704,0.35664296
SRR3680058,0.6457386,0.3542614
SRR5602123,0.6454092,0.35459086
SRR5601924,0.48766512,0.5123349
SRR5601989,0.64423347,0.35576648
SRR5602318,0.6387781,0.3612219
SRR5602246,0.19267876,0.80732125
SRR3680007,0.6457386,0.3542614
SRR3680002,0.5945213,0.40547872
SRR5602165,0.6429741,0.35702592
