,root:Elder,root:Young
K106,0.72528696,0.27471304
SRR5601925,0.7560484,0.24395159
SRR5601929,0.7103606,0.28963938
K119,0.21513726,0.7848627
SRR5601965,0.5723355,0.42766452
SRR3680034,0.6125053,0.38749468
SRR5602060,0.76369524,0.23630473
SRR5602202,0.76236707,0.2376329
SRR5602343,0.16578557,0.8342144
SRR3679977,0.7275862,0.27241376
SRR5602327,0.7591131,0.24088693
SRR5602342,0.7595831,0.24041687
SRR5610010,0.70646775,0.29353225
SRR5601990,0.74262744,0.25737253
SRR5602143,0.76371723,0.23628277
SRR5602017,0.76416063,0.23583934
SRR5602099,0.7624391,0.23756094
SRR5602015,0.76336366,0.23663628
SRR3680043,0.7377151,0.26228487
SRR5602097,0.1933517,0.80664825
SRR5601993,0.6924069,0.30759314
SRR5602124,0.36026722,0.63973284
SRR5602154,0.7580117,0.24198824
SRR3679989,0.7528556,0.24714431
SRR5602275,0.4634467,0.5365533
SRR5602289,0.7636405,0.23635948
SRR3680085,0.76379114,0.23620883
SRR5602035,0.68446195,0.3155381
SRR5602245,0.7261285,0.27387142
SRR3680036,0.69481206,0.30518788
SRR3680080,0.7653172,0.23468277
SRR3679996,0.76894164,0.23105837
SRR3680067,0.15284002,0.84716
SRR5601927,0.7376261,0.26237398
SRR5602175,0.7417195,0.25828052
K316,0.6630498,0.3369502
SRR5802183,0.6946729,0.3053271
SRR3680046,0.7638046,0.23619533
SRR3679945,0.7264184,0.27358165
SRR5602027,0.6503785,0.34962153
SRR3680058,0.7638046,0.23619533
SRR5602313,0.76380163,0.23619835
SRR5602270,0.22433165,0.7756683
SRR5602203,0.7637613,0.2362387
C018,0.75537914,0.24462083
SRR3680049,0.7638046,0.23619533
SRR5602123,0.7637991,0.23620099
SRR5601924,0.25176683,0.74823314
SRR5601989,0.76710767,0.23289232
SRR5602258,0.14463155,0.8553685
SRR3679968,0.76631653,0.23368344
SRR5602297,0.7638046,0.23619533
SRR5602036,0.75038433,0.24961562
SRR5602332,0.7638046,0.23619533
SRR5602264,0.76673174,0.23326829
